# ID hostra hostdec
503 229.94979166666664 -2.1534999999999997
505 151.10937499999997 72.5663611111111
507 178.34166666666664 -0.3140833333333333
541 184.11391666666665 27.373194444444444
575 352.2289999999999 -8.867944444444445
598 350.28149999999994 -8.109972222222222
697 47.37804166666666 -23.24977777777778
701 79.86304166666666 14.443555555555555
734 178.96004166666663 -2.249416666666667
735 195.53387499999997 -3.0990555555555557
736 198.356125 0.6873611111111111
737 189.37866666666665 -1.7299166666666668
748 199.6207083333333 2.684444444444445
749 177.36770833333333 1.9044166666666666
750 133.99412499999997 4.467638888888889
752 148.40566666666666 -0.041055555555555553
753 153.6205833333333 -1.2310833333333335
806 188.11041666666665 16.25797222222222
807 178.09033333333332 20.651916666666665
812 247.1639583333333 49.169777777777774
906 197.09366666666665 31.23108333333333
907 194.47466666666665 28.499833333333335
977 236.3077083333333 -17.72847222222222
1016 350.258625 -28.890138888888888
1105 356.15570833333334 -15.709805555555555
1129 19.298416666666665 13.340944444444444
1343 175.22791666666666 19.162777777777777
1361 170.79154166666663 49.376416666666664
1456 153.2074583333333 1.1099722222222224
1457 175.28541666666666 10.337361111111111
1458 217.45245833333328 1.3367777777777776
1460 198.75404166666667 9.956444444444443
1464 187.2449583333333 31.659777777777776
1498 198.22954166666665 -3.913472222222222
1503 206.95691666666664 -3.3174444444444444
1548 208.76891666666663 -8.529861111111112
1554 142.40687499999999 14.721805555555555
1557 210.7157083333333 -4.41925
1580 197.62716666666662 -3.3406944444444444
1584 204.3880833333333 -1.2396944444444444
1585 208.6350833333333 -6.227138888888889
1753 163.169375 19.944777777777777
1804 204.6915833333333 32.51166666666666
1821 196.26066666666665 28.739
1947 20.001916666666663 -0.47405555555555556
1995 36.68904166666667 26.13686111111111
2019 234.225125 2.4634444444444448
2524 119.63037499999999 26.121194444444445
2525 340.0883333333333 14.517222222222223
2548 117.58937499999998 33.885
3010 168.2892083333333 12.970638888888889
3056 163.4092083333333 14.749583333333332
3632 190.81416666666667 27.085555555555555
3642 199.44029166666664 27.217333333333332
3679 125.78616666666666 4.334888888888889
3720 29.26204166666666 13.019166666666667
3758 131.902875 1.6111111111111112
3906 132.53195833333334 13.313833333333333
3914 138.54025 14.261138888888889
3915 188.9698333333333 31.434305555555557
3916 130.22049999999996 17.95061111111111
3917 130.0438333333333 23.870527777777777
3918 139.9513333333333 14.451583333333332
3925 136.48183333333333 13.416333333333334
3933 130.21054166666664 24.478388888888887
3944 214.48820833333332 1.63075
4206 46.344458333333336 -6.39275
4254 179.57512499999996 10.056361111111112
4275 21.843166666666665 -2.429027777777778
4295 157.55874999999997 22.314222222222224
4310 139.66495833333335 45.5065
4313 198.8732083333333 29.887999999999998
4322 182.8825 16.280527777777777
4323 123.49704166666666 21.586888888888886
4568 128.92729166666666 49.11988888888889
4585 123.65383333333331 6.992361111111111
4691 176.50491666666667 20.165916666666664
4692 176.01137499999996 20.347555555555555
4992 244.49041666666668 56.639472222222224
6433 5.882249999999999 31.960472222222222
6537 195.16574999999997 -4.926916666666667
6542 19.758041666666664 22.641277777777777
6544 20.11995833333333 25.639083333333332
6606 338.76249999999993 -25.95
6607 334.0045833333333 -17.622777777777777
7005 166.95833333333331 18.99416666666667
7549 140.1435 50.696861111111104
7899 218.1195833333333 33.53611111111111
7926 54.727 -27.54111388888889
7927 53.774208333333334 -26.76488888888889
8444 17.470499999999994 0.6052919999999999
8496 18.016099999999994 -0.02465488888888889
8517 218.62541666666664 34.44916666666666
8522 35.42516666666666 -3.3650277777777777
11323 185.08849999999998 28.4
11332 182.37333333333333 20.1
11333 177.6365833333333 -2.1
11381 186.82937499999997 7.284055555555556
11403 175.26075 65.04369444444444
12023 311.7439166666666 -25.78297222222222
12448 187.14995833333333 7.488222222222222
12833 325.9560416666666 -8.073916666666667
12857 222.21016666666665 57.77086111111111
13151 17.12758333333333 -14.951305555555555
13412 220.57766666666663 10.422527777777777
13831 352.4629583333333 -13.509916666666667
14334 313.95949999999993 -10.469166666666666
14408 255.12249999999997 32.73266666666667
14543 326.4837083333333 -12.305694444444445
14651 254.9882083333333 20.93647222222222
14678 358.75283333333334 0.9037222222222222
15046 149.73291666666663 -12.254944444444444
15099 117.77579166666665 52.75663888888889
15100 111.43729166666667 54.529805555555555
15194 138.20054166666665 27.127833333333335
15399 183.50624999999997 38.55083333333333
16039 321.568 -0.5539240000000001
16225 53.60307083333333 -26.773658333333334
16338 345.797875 14.693944444444444
16355 3.7804166666666665 -24.09547222222222
16559 163.54549999999998 -15.023000000000001
16594 247.56274999999997 5.930944444444445
16616 186.97212499999995 -17.104166666666668
21433 43.585874999999994 -65.62255555555555
21462 53.30187499999999 -63.50363888888889
21566 129.3272375 44.335575000000006
21567 53.366341666666656 -28.371519444444445
21568 149.74953333333332 3.1576305555555555
21569 35.87873333333333 -4.636211111111111
21570 36.06634583333333 -3.1867527777777775
21571 35.09574583333333 -4.673100000000001
21599 241.47507499999992 55.198280555555556
21605 244.62010833333332 55.24378333333333
21621 131.5810875 44.072861111111116
21636 36.4632375 -5.4047583333333336
21639 130.01579999999998 43.421366666666664
21651 54.03021666666666 -27.66842777777778
21657 53.06704166666666 -27.19433888888889
21670 333.63287916666667 1.1939555555555557
21671 333.86691249999996 1.5493555555555554
21674 129.18714166666663 44.555658333333334
21679 131.81943749999996 45.29785833333333
21702 149.9760458333333 2.4106
21704 186.33506249999996 46.016275
21706 212.8785958333333 53.579261111111116
21707 150.08749166666666 1.4175805555555556
21708 211.8626 53.342736111111115
21710 161.31368333333333 58.19338888888888
21712 162.52504166666665 58.777766666666665
21714 150.18330833333331 3.4042694444444446
21715 161.28899999999996 58.554652777777775
21719 214.46038749999997 52.80110277777778
21720 162.09759166666666 57.14640277777778
21721 214.11945833333334 54.053530555555554
21722 162.31021666666663 58.46745
21726 150.11523749999998 2.693863888888889
21727 242.79192916666665 55.121725
21732 151.2328083333333 2.5890194444444448
21739 150.53906666666663 1.8989166666666666
21744 150.80984583333333 3.1442444444444444
21749 150.53544166666666 2.7187055555555557
21750 149.8199708333333 1.6135083333333333
21755 148.9882458333333 2.2637972222222222
21767 160.67177083333328 58.84426944444445
21784 213.82277499999998 54.298855555555555
21810 53.44821666666666 -28.913283333333332
21812 150.47087083333332 2.042697222222222
21843 150.995475 2.2628777777777778
21844 149.6291125 2.8710222222222224
21845 149.08217916666663 1.4092222222222222
21850 51.681758333333335 -27.936138888888888
21854 35.77190833333333 -3.6108583333333333
21855 52.14677916666666 -27.341116666666665
21860 128.98567916666664 43.494458333333334
21865 129.92299166666666 43.96441666666667
21866 213.23711666666662 52.74364166666667
21870 130.21603749999997 44.11444166666667
21873 130.2322583333333 44.79125833333333
21877 183.73167083333328 46.57593888888889
21882 184.003975 47.918680555555554
21897 162.39239583333332 57.61562222222222
21899 183.7376708333333 46.84471111111112
21905 148.79182916666664 1.7301694444444446
21916 150.79052083333332 2.144136111111111
21920 183.21117499999997 47.14568611111111
21922 150.52612916666666 2.087686111111111
21935 161.35365416666664 57.218447222222224
21937 241.23384166666662 54.87793055555556
21945 163.68202083333333 58.62691944444445
21952 184.97260833333328 48.14166111111111
21955 242.12574999999998 53.68559444444444
21956 186.59005 46.59538888888889
21957 243.1931583333333 54.87386388888889
21960 163.2832083333333 57.20126944444445
21962 241.61739999999998 53.87119722222222
21963 242.90480416666668 53.97034444444444
21964 242.60739583333333 54.14991111111111
21966 243.37407499999992 53.99176111111111
21967 242.94779583333332 54.45586666666667
21989 131.33632916666667 44.239108333333334
22001 162.40501666666665 58.953005555555556
22009 131.31777083333333 43.38634166666667
22010 150.17348333333334 1.8317083333333333
22012 184.37479999999996 47.54826388888889
22014 151.5654208333333 2.4069055555555554
22015 186.26796666666664 46.80578611111111
22019 132.37934166666665 45.00235833333333
22021 150.00615416666665 2.431025
22022 130.66264999999999 43.78409166666666
22023 151.30855416666665 1.7006833333333333
22024 149.22247916666663 1.9792277777777778
22068 36.072112499999996 -3.309672222222222
22667 148.8652958333333 1.575361111111111
23067 206.79091666666665 -20.970611111111108
23195 225.6877083333333 -28.32777777777778
23200 235.0748333333333 -27.22975
23203 50.27533333333333 -7.282444444444445
23756 202.69966666666664 38.112500000000004
23993 242.30549999999994 23.465305555555556
24961 348.23170833333324 0.36341666666666667
25245 36.510374999999996 17.05761111111111
25321 2.3397916666666663 -0.07036111111111111
25347 47.81916666666666 1.1833333333333333
25389 120.02479166666666 36.740611111111114
25735 133.98841666666667 6.336138888888889
26069 231.82312499999998 37.84583333333334
26125 150.00629166666664 -5.391472222222222
26342 224.08554166666664 45.27430555555556
32367 244.01224999999994 38.99927777777778
36273 27.78633333333333 31.922305555555557
36700 52.42532916666666 -27.87716111111111
36715 334.62177499999996 0.9412666666666667
36717 34.986216666666664 -3.9606166666666667
36718 333.8734333333333 0.5418499999999999
36730 353.32821249999995 -0.9508305555555555
36733 54.07084999999999 -28.050308333333334
36739 52.12273333333333 -26.828425
36741 351.9079749999999 -1.7628194444444445
36742 353.2933958333333 -1.235213888888889
36744 131.82815416666665 43.40802222222222
36745 132.1408625 43.984386111111114
36749 35.442474999999995 -5.151719444444445
36751 52.51850833333332 -28.256711111111112
36752 352.44415416666664 0.5904111111111111
36754 53.62767916666665 -27.32068611111111
36758 34.904083333333325 -3.529886111111111
36760 132.0114625 44.44942222222222
36761 130.01298749999998 44.894325
36763 132.25007083333333 44.865408333333335
36764 131.355775 44.05960833333333
36765 53.84486249999999 -27.840233333333334
36768 53.58039166666666 -27.56875
36769 54.33259999999999 -26.90167222222222
36770 52.71367499999999 -26.460663888888888
36774 131.06874999999997 45.344186111111114
36904 186.1830958333333 47.66835277777778
36916 243.6187208333333 54.00251388888889
36939 334.4623458333333 1.46845
36948 333.08180416666664 1.0362555555555557
36954 333.9668791666666 -0.8254777777777778
37419 243.2750041666666 55.61204166666667
37573 36.345570833333326 -5.323527777777778
37583 36.12014166666666 -4.966452777777778
37598 149.0729125 2.002311111111111
38847 259.2335 31.924083333333336
38857 185.13707499999998 46.66773611111111
38883 214.66391666666664 54.182136111111106
39112 334.13490833333327 0.47349444444444444
39227 35.87919166666666 -2.8606000000000003
39261 150.806325 1.895336111111111
39313 213.90481666666665 53.13252777777778
39465 333.1730416666666 0.5118611111111111
39478 13.763874999999997 42.33166666666667
40192 218.62158333333332 34.46083333333333
40221 319.504 1.1153000000000002
40225 47.040099999999995 -0.511049
40227 324.003 -0.05410480555555556
40231 47.693341666666655 -0.20484555555555556
40248 41.08919999999999 1.13676
40252 342.26399999999995 0.9934959999999999
40255 336.61799999999994 0.586837
40268 337.275 -1.12864
40269 345.02899999999994 -1.20384
40277 55.982699999999994 0.5845290000000001
40280 354.11699999999996 -1.2266000000000001
40292 341.16999999999996 -0.864988
40293 347.5 1.08222
40303 53.45259999999999 0.09923661111111111
40309 6.6775199999999995 -0.8041060000000001
40316 22.1725 -0.8885339999999999
40318 56.36429999999999 -0.96907
40329 302.62399999999997 1.12105
40330 308.243 -0.9944989999999999
40333 309.637 1.20825
40336 320.31699999999995 0.290717
40337 325.459 0.36926899999999996
40339 340.138 -0.298019
40341 347.31699999999995 -1.00443
40346 357.02199999999993 -0.143349
40354 28.3117 -0.105521
40361 29.5195 -0.571421
40362 56.73819999999999 -0.5176010000000001
40363 328.32899999999995 0.851173
40364 47.01539583333333 0.43347416666666666
40365 47.075199999999995 0.9592339999999999
40367 56.507299999999994 0.5620850000000001
40372 318.653 -0.827371
40377 11.467499999999998 -0.714345
40388 58.11379999999999 -0.803849
40391 359.58199999999994 0.9821070000000001
40397 8.41028 0.53875
40401 19.852899999999998 0.537595
40407 22.3115 0.142494
40409 47.6031 0.179804
40411 17.276199999999996 -0.35172499999999995
40430 14.5621 1.00752
40431 15.231099999999996 -0.5263270000000001
40437 23.205599999999997 1.02244
40440 47.41349999999999 0.655479
40441 1.0521299999999998 0.359498
40448 4.920239999999999 -0.956282
40452 325.5299999999999 -0.676074
40455 323.662 -0.736536
40492 350.17599999999993 0.965293
40493 351.52199999999993 1.022
40500 42.752599999999994 -0.364602
40522 321.7829999999999 0.543078
40537 7.44917 -0.162015
40540 11.9142 0.378563
40542 358.621 -0.143875
40550 4.37749 0.759648
40559 8.48148 -0.451225
40568 15.776499999999999 0.08858111111111111
40572 20.2989 -0.65713
40573 23.345 -0.7072919999999999
40580 14.338799999999997 0.848121
40583 25.588487499999996 0.9796991666666667
40586 53.654799999999994 0.891952
40588 341.5079999999999 0.508824
40596 352.1629999999999 0.5719299999999999
40601 344.36999999999995 -0.263297
40602 338.47599999999994 -1.13325
40605 358.61799999999994 -0.718734
40618 5.9563999999999995 -1.08297
40620 9.87087 -1.1999900000000001
40628 354.626 -0.262644
40639 17.298499999999997 0.04718011111111111
40643 359.236 0.508361
40645 1.6017599999999999 0.621361
40657 44.84439999999999 -1.22042
40658 28.095999999999997 -0.227502
40662 29.735599999999998 0.016717
40672 30.020399999999995 1.0347300000000001
40679 326.58799999999997 -0.924681
40681 334.90899999999993 -0.872051
40691 338.121 -0.543857
40692 338.65299999999996 -0.525984
40697 323.05148333333335 -0.1344452777777778
40701 318.64899999999994 0.27848
40711 35.2755 -0.576958
40717 36.5424 1.14561
40719 316.24199999999996 -0.283489
40726 343.238 0.617483
40743 320.88599999999997 -0.780004
40745 339.19699999999995 -0.769781
40746 346.95199999999994 -0.232842
40748 352.1439999999999 -0.234581
40749 352.18999999999994 -0.337902
40752 1.92071 -0.351226
40756 16.4622 -0.249546
40757 345.714 0.14204
40759 348.8829999999999 0.016086805555555556
40763 16.914099999999998 -1.24508
40764 356.01699999999994 -0.79064
40769 42.8042 -0.268073
40772 35.1406 0.203345
40777 50.90989999999999 0.210234
40781 25.9348 -1.04648
40783 33.6996 -1.2201000000000002
40784 34.0727 -1.19873
40786 25.4565 -0.795787
40790 17.175399999999996 -0.016000194444444445
40792 21.7201 0.33679699999999996
40797 354.80299999999994 0.09023049999999999
40799 52.342699999999994 0.5962930000000001
40818 10.215299999999997 -0.42006200000000005
40822 311.41241249999996 1.1867305555555556
40828 355.6329999999999 -0.052554100000000006
40830 4.665369999999999 0.005450333333333334
40832 19.512999999999998 -1.22632
40834 357.47299999999996 -1.03217
40838 39.4882 -0.934771
40839 46.678 -1.0410100000000002
40840 40.154999999999994 -0.552269
40846 325.02 -1.02141
40857 39.0149 1.25152
40862 325.14899999999994 0.46270500000000003
40863 23.281399999999998 -1.15844
40869 318.919 0.875313
40874 329.83799999999997 1.01059
40875 338.92599999999993 0.9626509999999999
40881 313.597 -1.16154
40886 323.7849999999999 -1.12558
40890 323.0762041666667 -0.7631102777777777
40892 330.698 -0.643884
40893 330.905 -0.7071369999999999
40897 346.645 -0.6843710000000001
40898 347.49699999999996 -0.8074640000000001
40901 355.08599999999996 -0.7029169999999999
40914 10.650799999999998 0.515795
40919 318.3209208333333 -0.4047641666666667
40920 318.77699999999993 -0.341823
40926 354.32099999999997 -0.209018
40939 8.827269999999999 0.07564388888888889
40940 349.585 0.910607
40942 332.811 0.188492
40947 337.847 0.07518949999999999
40949 348.57499999999993 0.19103299999999998
40950 351.455 0.02942861111111111
40951 353.006 0.109655
40961 2.3068099999999996 -0.020173194444444445
40962 2.712954166666666 -0.06990527777777777
40963 6.1563799999999995 -0.026043888888888887
40966 21.920899999999996 -0.144575
40967 348.97299999999996 0.252211
40968 359.7989999999999 0.25153
40971 14.179520833333331 0.23263250000000002
40977 23.107799999999994 0.245193
40984 37.0663 -0.880974
40985 337.26599999999996 -0.563578
40988 22.979599999999994 -0.45243900000000004
40990 28.824999999999992 -0.582174
40994 4.634519999999999 0.788837
40995 9.86141 0.74595
40999 27.543 0.6759029999999999
41011 309.72499999999997 -0.0659725
41018 310.86799999999994 -1.20479
41026 359.70399999999995 0.43211
41027 314.23099999999994 0.0856315
41029 349.967 -0.278262
41034 8.01635 -0.42188000000000003
41038 336.67099999999994 -1.23873
41049 342.126 -0.825245
41058 11.6611 -0.7344919999999999
41059 26.539299999999997 -1.05634
41066 28.44449583333333 -0.8184188888888889
41075 25.8645 0.164488
41076 27.479099999999995 0.0669939
41077 27.486199999999997 0.09343938888888889
41082 6.106487499999999 0.5990275
41087 29.801399999999997 0.46559700000000004
41090 26.2124 0.9883019999999999
41096 337.592 0.516329
41102 359.0009999999999 1.01312
41109 18.6557 1.1815200000000001
41115 330.07599999999996 -0.531684
41117 344.416 -0.560725
41119 57.6498875 0.7876013888888889
41124 12.822299999999998 -0.604989
41132 52.1995 0.391039
41137 313.57099999999997 -0.9306519999999999
41139 310.6145625 -0.5353613888888888
41151 315.57079999999996 0.33059666666666665
41155 6.770299999999999 -0.04238211111111111
41158 16.285499999999995 -0.012583305555555556
41161 337.44999999999993 -0.8935719999999999
41165 0.7077708333333332 -0.954216
41166 7.1488999999999985 -1.00371
41180 50.81199999999999 -0.14128
41184 359.14899999999994 0.20411400000000002
41188 19.760999999999996 0.205159
41189 27.039199999999997 0.295936
41195 32.52949999999999 0.663823
41200 353.37199999999996 1.1389099999999999
41201 3.26123 1.1024100000000001
41202 29.377299999999998 1.16407
41209 312.27299999999997 -1.2401900000000001
41210 340.065 -1.06889
41213 336.70169166666665 -0.8157569444444445
41214 340.96199999999993 -0.753886
41217 316.28599999999994 0.949184
41225 44.214979166666666 -0.35170388888888887
41226 311.905 0.006307416666666667
41227 336.12899999999996 0.20339100000000002
41229 355.29299999999995 0.0691016
41231 0.017548499999999998 0.02288988888888889
41243 11.763899999999998 -1.2246800000000002
41247 33.1896 -1.0893499999999998
41255 28.528799999999993 -0.725903
41256 30.125999999999994 -0.710595
41257 41.56259999999999 -0.797663
41258 16.882812499999996 0.4774438888888889
41261 4.5834399999999995 0.54683
41263 19.903 0.517869
41266 351.748 1.01759
41268 5.724569999999999 0.832856
41269 8.181075 0.9635272222222222
41270 9.063999999999998 0.923493
41273 14.692199999999998 0.888759
41278 41.02499999999999 0.5212540000000001
41279 46.69887083333333 0.9496077777777778
41281 55.431599999999996 -0.345198
41282 55.6862 -0.238514
41284 42.40119999999999 0.113058
41286 54.50069999999999 0.0850735
41288 41.66259999999999 -1.12385
41289 43.879099999999994 -1.25781
41290 46.665 -1.10328
41294 47.68889999999999 -0.776842
41295 48.0111 -0.677902
41296 50.2178 -0.830426
41303 24.3727 0.209655
41305 53.36469999999999 1.02013
41310 323.441 0.345607
41314 349.7749999999999 1.07224
41317 358.55999999999995 -0.12484
41320 24.081099999999996 -0.06958349999999999
41333 31.489599999999996 -0.007408916666666667
41335 24.936599999999995 -0.8356990000000001
41339 36.8059 -0.08103288888888889
41344 316.191 -0.451071
41345 28.524699999999992 0.208011
41346 15.314599999999997 -0.464926
41351 52.0554 -0.506604
41354 14.144799999999998 0.230971
41361 34.51900416666666 0.6530363888888889
41363 42.9633 0.6683199999999999
41365 50.2694 0.8161780000000001
41368 33.5667 1.12137
41373 55.362399999999994 1.177
41375 323.79897916666664 -0.34886055555555556
41376 331.82099999999997 -0.32106999999999997
41382 318.92699999999996 -0.700217
41388 20.802899999999998 -0.310435
41391 24.772499999999997 -0.366175
41398 353.41499999999996 0.17662899999999998
41399 5.97683 0.08239730555555555
41405 29.917399999999997 0.0024845999999999996
41428 35.2825 -0.75799
41430 45.2363 -0.6356109999999999
41450 26.905699999999996 0.499509
41456 42.7982 0.453201
41461 53.00849999999999 0.41416200000000003
41471 18.93533333333333 1.037678888888889
41482 307.20399999999995 0.288583
41485 18.704 0.7464799999999999
41513 58.49925833333332 -0.05317777777777778
41514 30.280499999999996 0.268821
41519 36.64489999999999 0.3849
41521 51.5637 0.221548
41522 51.8861 0.34682599999999997
41528 349.14599999999996 -0.986672
41538 322.7849999999999 -0.486137
41539 330.36999999999995 -0.5979260000000001
41540 338.099 -0.505193
41543 24.435 -0.541619
41550 38.69319999999999 -0.999142
41557 356.10699999999997 -0.806668
41563 358.4291666666666 -0.5790758333333333
41581 318.76699999999994 0.450923
41583 6.840039999999999 -0.266164
41584 34.62879999999999 -0.212733
41593 42.28309999999999 0.286663
41598 33.663399999999996 0.69643
41600 5.43385 1.08853
41605 0.6063120833333333 -0.918465
41610 333.10099999999994 -0.259003
41613 339.1774 -0.2753288888888889
41616 326.54999999999995 0.015428805555555557
41617 334.23599999999993 0.18329099999999998
41618 338.445 0.138683
41620 350.77199999999993 0.08435909999999999
41623 338.084 -1.1518499999999998
41624 312.57899999999995 -0.787794
41632 356.59 0.9505129999999999
41633 31.693299999999997 -0.8382970000000001
41634 32.29829999999999 -0.7422529999999999
41638 323.67239583333327 0.6848552777777778
41639 335.257 0.810605
41640 325.4049999999999 1.20442
41641 48.698699999999995 0.009667222222222223
41643 326.5349999999999 -0.05318369444444445
41644 350.292 -0.17582599999999998
41646 340.61799999999994 0.306701
41647 347.45599999999996 0.310865
41651 13.033199999999999 0.6613100000000001
41653 353.056 -0.899938
41654 0.7207520833333332 -0.501839
41657 307.07599999999996 0.493477
41658 54.5554 0.403903
41659 312.5849999999999 -1.2324700000000002
41667 330.855 0.576355
41671 349.22599999999994 0.625486
41674 19.905199999999997 0.885685
41675 34.655199999999994 0.5314540000000001
41676 36.5081 0.626209
41678 39.095099999999995 1.0428600000000001
41683 52.38014166666667 -1.1463875
41687 327.859 -0.849155
41688 330.0799999999999 -1.05161
41693 330.91499999999996 -0.199452
41695 338.11699999999996 -0.06531869444444445
41701 7.75309 -0.07145038888888888
41703 8.074116666666665 0.2744577777777778
41704 14.778899999999997 0.40861800000000004
41706 27.999599999999997 0.301923
41708 40.405199999999994 0.261479
41712 44.9304 -0.954866
41713 30.226699999999997 0.656749
41714 15.6546 1.07801
41722 322.736 -0.387197
41725 1.8177599999999998 -0.30374799999999996
41731 323.51099999999997 0.633604
41732 321.11999999999995 0.944217
41733 322.363 1.00665
41734 337.49399999999997 0.953438
41738 11.938499999999998 0.512493
41740 356.84599999999995 1.05006
41741 359.37799999999993 0.869985
41744 54.4933 0.483262
41746 54.41794166666666 0.9983769444444444
41749 320.467 -1.17828
41754 355.9419999999999 -1.19216
41755 359.14699999999993 -1.05989
41769 6.19987 -0.749015
41775 317.715 0.649718
41776 319.432 0.761386
41783 333.578 0.6726179999999999
41784 332.82199999999995 -0.04076988888888889
41785 336.407 1.2295
41790 343.17327916666665 0.36382194444444443
41794 347.34999999999997 0.8020050000000001
41796 24.3553 0.699376
41798 27.910499999999995 0.7451439999999999
41799 30.016399999999997 0.7763840000000001
41800 31.210800000000003 0.758655
41806 55.05299999999999 0.722209
41809 37.64800416666667 1.1034686111111112
41810 42.46059999999999 1.1817600000000001
41814 351.4 -0.01453638888888889
41816 359.924 -0.041827500000000004
41819 12.368399999999998 -0.060159000000000004
41822 18.281799999999997 -0.05487030555555556
41826 42.207899999999995 -0.107411
41832 57.41739999999999 -0.027653499999999998
41833 358.40299999999996 0.227485
41834 6.40368 0.243643
41837 43.280699999999996 0.55501
41840 32.848 0.246234
41843 355.9359999999999 -0.8734850000000001
41844 43.46829999999999 0.443459
41845 15.7084 -0.874723
41849 345.645 -0.462644
41850 352.67599999999993 -0.42798800000000004
41852 356.674 -0.6158399999999999
41857 22.891699999999997 0.9243659999999999
41860 29.7533 -1.0790899999999999
41861 18.270799999999998 -0.6717879999999999
41863 24.092329166666666 -0.8306494444444444
41864 29.586 -0.775401
41867 19.359999999999996 -0.30913
41869 29.724999999999998 -0.37272
41871 29.5646 0.013343694444444444
41875 314.2526874999999 0.19911694444444444
41878 323.08599999999996 -0.762267
41880 0.6698458333333331 -1.165825
41885 4.597419999999999 0.18264799999999998
41886 57.06719999999999 0.498728
41887 338.78099999999995 0.968094
41889 39.769499999999994 -0.38705
41890 40.3566 -0.398573
41894 306.839 -0.0192465
41895 323.198975 0.6888722222222222
41896 358.5079999999999 -0.8470380000000001
41899 34.14149999999999 -0.46556400000000003
41900 48.90609999999999 -0.6027199999999999
41909 329.3569999999999 -0.37669199999999997
41910 344.5919999999999 -0.252179
41912 340.036 0.212012
41913 325.9629999999999 0.43995500000000004
41917 332.93199999999996 -0.684823
41919 343.087 -0.732553
41920 348.691 0.42655200000000004
41921 354.335 0.499626
41922 355.188 0.632305
41923 5.84312 0.533604
41925 6.188809999999999 0.9840629999999999
41928 18.236199999999997 0.940372
41931 15.994599999999998 -1.17985
41937 32.489 0.43776000000000004
41939 24.997499999999995 0.95536
41945 4.00937 0.111649
41947 7.29627 0.013179694444444444
41950 11.932299999999998 0.10053000000000001
41951 20.862699999999997 0.029091805555555555
41956 42.197599999999994 0.05306588888888889
41961 17.0646 -0.312924
41964 35.8719 -0.300477
41969 41.418499999999995 -1.0880999999999998
41974 58.600358333333325 -0.7206883333333334
41975 332.77299999999997 1.06898
41980 345.885 -0.5884090000000001
41981 8.569769999999998 0.6757289999999999
