# ID ra dec redshift 
14334 313.95804166666665 -10.469511111111112 0.033446
14368 156.18416666666664 -0.8789888888888889 0.036013
14371 341.16275 -21.910030555555554 0.033283
14388 356.86941666666667 -28.110330555555556 0.027486
14403 248.45854166666663 39.26338888888889 0.0307
14408 255.12216666666663 32.73328888888889 0.036819
14440 344.22754166666664 -37.33913888888889 0.005979
14460 134.20322916666663 52.97887222222222 0.046435
14543 326.48049999999995 -12.30633888888889 0.059705
14553 231.82162499999995 -65.64911944444445 0.034974
14555 178.015 -32.583511111111115 0.024877
14558 310.245875 -51.182738888888885 0.066376
14567 317.9150916666666 -37.372733333333336 0.035001
14569 180.88495833333332 -43.65481111111111 0.015347
14573 359.02841666666666 -0.9119111111111111 0.024303
14581 3.6408749999999994 -24.700669444444443 0.033316
14608 213.848875 -20.015055555555556 0.03
14627 45.29845833333333 -1.9290805555555555 0.020654
14644 71.72304166666666 -20.302961111111113 0.032903
14647 163.68579166666666 -48.119 0.045945
14651 254.98829166666667 20.935269444444444 0.045109
14652 195.553375 -32.765819444444446 0.032102
14669 25.942124999999997 4.223261111111111 0.018096
14673 122.18641666666663 -21.086369444444443 0.064468
14674 61.02812499999999 -16.93645 0.063777
14675 342.46616666666665 12.458680555555555 0.078351
14678 358.7518416666667 0.9032277777777779 0.07181
14680 160.66292499999997 -7.442691666666667 0.052106
14682 15.849458333333331 -10.85361111111111 0.02358
14686 7.487774999999999 -11.296436111111111 0.035388
14690 14.138595833333332 -18.65977222222222 0.055312
14725 173.94683333333333 49.149905555555556 0.033402
14726 170.05445833333332 3.041288888888889 0.05178
14734 349.7972083333333 -66.67706944444446 0.028677
14743 121.86256666666667 12.88635 0.018093
14751 185.19291666666663 -6.967055555555556 0.018133
14792 48.106583333333326 14.40605 0.03367
14824 56.60408333333333 -52.42731111111111 0.036986
14923 234.5408333333333 3.623211111111111 0.039742
14928 227.62137499999997 -2.169319444444444 0.0208
14931 179.7865833333333 -53.40558055555555 0.014367
14932 194.27674999999996 -46.86821944444444 0.016672
14933 228.2979458333333 4.283761111111111 0.036495
14935 228.0075416666666 6.220238888888889 0.0462
14955 49.22924999999999 42.28405 0.065857
14961 221.95441666666665 37.04631111111111 0.028876
14970 201.5056625 51.301986111111106 0.03054
14973 14.297916666666666 -52.771788888888885 0.027526
14974 322.7362083333333 -61.57786111111111 0.056879
14977 161.38858333333332 58.38635 0.027662
14980 128.53987499999997 55.63226944444445 0.031068
15011 84.19552916666666 -22.410880555555554 0.016328
15012 318.45572083333326 -15.754425 0.065879
15015 343.67319583333324 -34.48416666666667 0.057009
15016 167.62324999999996 34.22363888888889 0.071474
15019 173.09087499999998 35.556888888888885 0.038344
15023 332.9288625 -18.132366666666666 0.068314
15045 167.67970833333328 12.01015 0.010841
15046 149.73524999999998 -12.257019444444444 0.049728
15047 150.7638333333333 -11.965188888888887 0.047796
15056 169.040375 6.04675 0.039361
15080 335.4249166666666 -43.83036111111112 0.0766
15098 307.459975 -41.747952777777776 0.030698
15099 117.77984166666666 52.75613333333333 0.049715
15100 111.43765416666665 54.53196111111111 0.040605
15104 145.63279166666663 7.096130555555555 0.024964
15106 136.74175 16.190569444444446 0.074176
15161 91.02060416666666 -35.69392222222222 0.032543
15186 317.0004375 -36.53393055555556 0.04349
15194 138.20112499999996 27.128619444444446 0.047335
15226 28.98417916666666 -19.915866666666666 0.046776
15237 197.61954166666663 4.371830555555555 0.06683
15238 237.31399999999996 17.818830555555554 0.03703
15256 337.5500916666667 38.81649722222222 0.062693
15258 238.3463333333333 11.95486111111111 0.035184
15270 229.44441666666663 -0.7762388888888889 0.036853
15277 281.32920833333327 49.94018888888888 0.045461
15300 221.29691666666665 -34.73446111111111 0.027536
15307 238.03857499999998 46.609347222222226 0.058836
15310 54.878249999999994 -55.04771944444444 0.04404
15328 201.25362499999994 36.39941944444445 0.018736
15334 206.580375 14.181041666666665 0.059959
15359 169.7433 27.899402777777777 0.06718
15360 175.05112916666664 18.728688888888886 0.060635
15368 172.885225 -2.3092777777777775 0.015828
15397 174.99559583333334 21.978025 0.064363
15399 183.50689166666663 38.552749999999996 0.037818
15410 262.3626208333333 57.45476666666667 0.063813
15411 196.30067499999998 38.770063888888885 0.080743
15428 92.91978333333333 -38.21302222222222 0.03343
15433 16.648054166666665 1.264336111111111 0.0503
15515 90.34950416666665 -26.054211111111112 0.040128
15551 295.3519999999999 -55.10206111111111 0.085633
15553 227.19788333333332 10.697369444444444 0.041379
15600 95.51324999999999 -37.27585 0.054911
15810 154.02123333333333 60.421569444444444 0.030868
15839 39.96593333333333 -1.5894361111111113 0.305
15971 234.30083333333332 43.30222222222222 0.0171
15998 356.3911124999999 -36.54541111111111 0.892
16014 35.750341666666664 -4.600844444444444 1.212
16015 137.6578708333333 54.374741666666665 1.44
16016 356.3726208333333 -36.54603611111111 1.05
16039 321.5676333333333 -0.5540166666666667 0.2136
16086 65.18445833333332 -8.598738888888889 0.037
16088 31.1975 0.8350000000000001 0.02
16090 78.95125 6.7775 0.027
16092 154.42354166666664 -7.415111111111112 0.064
16094 163.82345833333332 -14.300361111111112 0.093
16096 124.46112499999998 -5.71975 0.0399
16097 132.09112499999998 9.437833333333334 0.048
16102 214.83604166666663 -19.843630555555553 0.136
16103 211.97449999999998 -12.771305555555557 0.053
16105 188.916375 3.855366666666667 0.073
16106 221.9922083333333 17.53488888888889 0.052
16107 205.68341666666663 8.092708333333334 0.083
16108 204.02329166666664 -11.621333333333334 0.074
16113 222.22291666666666 15.614805555555556 0.05
16115 236.8850833333333 23.07955 0.045
16119 197.909 -16.39611111111111 0.041
16120 127.18120833333333 -9.073611111111111 0.091
16122 203.95141666666666 -21.398194444444442 0.03
16126 154.16070833333333 -6.776388888888889 0.042
16128 140.3770833333333 -9.69138888888889 0.054
16129 152.62008333333333 5.5367999999999995 0.0571
16136 184.0245 9.635305555555554 0.34
16137 228.41991666666664 -19.4485 0.085
16138 158.82791666666668 -4.4345 0.073
16139 82.76508333333332 -19.799750000000003 0.098
16140 244.6015 -4.149194444444445 0.095
16142 222.00229166666665 20.831305555555556 0.194
16146 216.13058333333333 -10.58938888888889 0.18
16148 193.41649999999998 -18.507305555555554 0.111
16149 199.2852083333333 -20.41161111111111 0.024
16151 237.6557083333333 -8.725611111111112 0.07
16152 209.8968333333333 -11.485 0.071
16159 3.430583333333333 -0.4662222222222222 0.031
16160 36.8 -6.455694444444444 0.06
16162 27.624166666666667 -21.81261111111111 0.255
16164 28.30658333333333 -1.8511944444444446 0.13
16166 352.35341666666665 -7.389 0.09
16167 44.475291666666664 -1.504 0.037
16171 359.9414166666666 -6.352194444444444 0.09
16183 75.05741666666665 -22.188194444444445 0.05
16184 57.71491666666667 -16.924333333333333 0.04
16188 336.7656666666666 -23.67666666666667 0.136
16195 78.99391666666666 8.742805555555554 0.148
16196 323.03875 -5.726111111111111 0.02747
16197 49.13141666666666 -0.4676666666666667 0.02275
16198 343.0977083333333 -20.614805555555556 0.033145
16200 35.039 -5.711194444444445 0.08377
16205 53.17249999999999 -1.186388888888889 0.019
16206 12.988291666666665 -23.710194444444443 0.03
16208 65.42191666666666 -23.705305555555555 0.04
16209 64.80299999999998 -24.355194444444447 0.1
16211 47.822708333333324 -25.109694444444447 0.021532
16212 75.04658333333333 -20.00738888888889 0.041789
16213 70.95170833333333 -13.301388888888889 0.027
16214 74.56620833333334 -16.299388888888892 0.02
16215 19.15070833333333 -31.452055555555553 0.035
16216 6.355083333333333 6.707194444444444 0.03
16218 80.57079166666665 -25.59638888888889 0.031
16219 356.7922083333333 -13.24936111111111 0.062
16222 22.54295833333333 9.388222222222222 0.07
16224 66.58495833333333 -10.103555555555555 0.028
16225 53.603916666666656 -26.773999999999997 0.2
16226 358.68049999999994 -25.676111111111112 0.03
16227 25.140416666666663 18.51011111111111 0.065
16232 76.86904166666666 -23.85463888888889 0.059
16234 80.74754166666666 -33.46425555555556 0.112
16235 19.515791666666665 -36.612027777777776 0.07
16236 48.24166666666666 -11.71111111111111 0.058
16239 142.8375 -11.629722222222222 0.0525
16240 152.5333333333333 -7.003611111111111 0.054
16241 43.24166666666666 1.6066666666666667 0.036
16242 70.42083333333333 -22.197222222222223 0.067
16243 41.45833333333333 -17.929444444444446 0.093
16244 40.18333333333333 -34.74055555555556 0.1
16245 164.06666666666666 -20.85888888888889 0.013
16247 55.53333333333333 4.2316666666666665 0.028
16249 53.43333333333332 -30.317777777777778 0.131
16250 53.26666666666666 -28.21377777777778 0.148
16253 47.61970833333333 -16.49361111111111 0.07
16258 78.10341666666666 -25.78261111111111 0.0146
16259 55.68025 -2.669388888888889 0.048
16260 160.81166666666667 -8.778055555555556 0.135
16261 167.90416666666667 -10.773666666666667 0.104
16264 161.53666666666666 -3.3593055555555558 0.111
16265 152.90462499999998 -7.386555555555556 0.052
16266 166.91095833333333 -29.711416666666665 0.071
16267 62.94758333333333 -5.919027777777778 0.038837
16270 49.93429166666665 -27.00711111111111 0.069
16271 149.80179166666665 -9.002305555555555 0.029
16272 60.471624999999996 -26.66397222222222 0.072
16273 76.97129166666666 -20.974805555555555 0.03
16275 177.2775833333333 19.169641666666667 0.02
16276 224.83829166666663 -17.15261111111111 0.067
16278 155.59829166666665 1.2016944444444444 0.02
16279 167.38887499999998 -5.724583333333333 0.0472
16289 339.7701666666666 -10.290083333333333 0.069
16291 344.52093333333323 3.8556250000000003 0.05
16293 319.06829166666665 -20.513583333333333 0.08
16294 323.7824166666666 -6.827583333333333 0.07
16296 254.6062083333333 16.515888888888888 0.04
16297 332.86749999999995 10.6655 0.02
16300 38.17504166666666 -33.00113888888889 0.035
16302 338.14091666666667 -30.917055555555557 0.03
16306 26.612916666666663 -26.667333333333335 0.057
16313 327.65574999999995 -17.9995 0.048
16314 30.632041666666662 -30.636666666666667 0.066
16325 331.030625 -8.574444444444444 0.067
16326 309.2296666666666 -31.630666666666666 0.034
16328 358.93791666666664 -2.1813333333333333 0.024
16330 47.065041666666666 -24.672583333333336 0.03
16331 75.77179166666666 -24.073027777777778 0.043
16332 9.841833333333334 -24.083694444444443 0.125
16333 62.18204166666667 -21.635805555555557 0.04
16334 358.0630416666666 -22.35188888888889 0.034
16338 345.79770833333333 14.694194444444445 0.077
16339 323.9651666666666 -18.547777777777778 0.0603
16348 55.924749999999996 -31.895527777777776 0.134
16350 3.734166666666666 30.557805555555557 0.065
16355 3.7812916666666663 -24.093999999999998 0.026
16359 47.70920833333333 -0.36119444444444443 0.037
16364 77.62133333333333 -25.714916666666667 0.03
16365 185.29958333333332 -17.932583333333334 0.026
16367 68.04770833333333 -10.05113888888889 0.058
16378 71.66645833333332 -26.98763888888889 0.06
16384 66.92729166666666 -32.742805555555556 0.12
16385 66.251625 -33.45113888888889 0.058
16388 168.97166666666664 -16.140666666666664 0.015
16391 54.130874999999996 -25.558333333333334 0.034
16397 173.64612499999998 -24.087333333333333 0.028
16398 39.186791666666664 -19.452805555555553 0.093
16399 74.32229166666666 -15.492055555555554 0.02
16402 165.30379166666665 -5.847916666666666 0.023
16410 177.82204166666665 -29.611416666666667 0.064
16412 178.34079166666666 -16.157166666666665 0.096
16413 155.69454166666665 -7.48625 0.105
16414 216.661625 3.5031944444444445 0.08
16415 207.05975 -11.644083333333333 0.085
16417 239.16054166666666 0.35266666666666663 0.032
16418 158.2 4.197611111111112 0.03
16419 155.39816666666664 20.938805555555557 0.039
16420 142.20404166666663 -3.512888888888889 0.056
16421 241.73270833333333 3.0041944444444444 0.032
16422 154.0135 5.120194444444444 0.048973
16424 156.72729166666664 19.882 0.029
16426 223.16029166666664 -7.911722222222223 0.01
16433 157.11879166666665 18.002055555555554 0.04
16435 163.31870833333332 -20.011333333333333 0.08
16437 186.15212499999998 -13.901666666666667 0.085
16438 218.52391666666665 -7.6601388888888895 0.023
16440 193.44929166666662 -29.52422222222222 0.163
16443 194.10483333333332 -30.397194444444445 0.054
16448 194.39666666666665 -14.608805555555556 0.055
16454 203.56674999999998 -1.6229166666666668 0.08
16461 150.42333333333332 -12.37038888888889 0.345
16462 231.19966666666664 -13.267333333333335 0.103
16463 216.92404166666662 -8.612638888888888 0.05
16465 227.75595833333333 3.058333333333333 0.04
16468 66.72554166666666 -6.784305555555555 0.03
16471 237.59941666666666 0.5716111111111111 0.0549
16475 337.4780833333333 -54.16833333333333 0.08
16477 310.28441666666663 -55.47113888888889 0.037
16478 326.79241666666667 -49.614916666666666 0.076
16479 57.05991666666666 -27.012888888888888 0.057
16483 323.29266666666666 -18.34058333333333 0.05
16487 309.68179166666664 -41.14827777777778 0.047
16491 23.562916666666663 -17.099944444444443 0.06
16493 60.57579166666665 -17.30363888888889 0.06
16499 316.37474999999995 -5.4175555555555555 0.09
16502 342.0610416666666 7.168472222222222 0.03
16504 345.5349166666667 11.009666666666666 0.17
16508 53.9115 -58.87730555555556 0.08
16511 315.0784166666666 -35.398916666666665 0.092
16512 329.6317916666666 -55.10205555555556 0.036
16518 315.24516666666665 -16.11466666666667 0.04
16521 78.44991666666665 -24.948555555555554 0.033
16526 318.4422916666666 -27.199916666666667 0.04
16527 324.52979166666665 -28.810055555555557 0.12
16535 4.773624999999999 -22.308444444444444 0.063
16537 39.80254166666666 3.324888888888889 0.36
16538 353.819375 -23.693366666666666 0.041
16540 56.41591666666666 -32.117916666666666 0.072
16541 347.8159166666666 -32.454750000000004 0.038
16550 67.73891666666665 -10.050111111111113 0.06
16552 54.18029166666666 -9.766916666666667 0.039117
16557 68.19449999999999 -7.30725 0.04
16558 186.92241666666663 -22.955166666666667 0.04
16559 163.54874999999998 -15.024916666666668 0.026362
16560 201.28354166666665 -32.62577777777778 0.05
16573 174.2472083333333 -13.732333333333333 0.075
16575 155.67304166666665 -16.92066666666667 0.253
16577 191.58904166666667 -20.413666666666664 0.059
16582 194.26416666666663 -12.272833333333335 0.02
16590 136.37449999999998 9.936666666666667 0.16
16594 247.56541666666666 5.932980555555556 0.05
16595 145.12291666666664 -4.1923055555555555 0.087
16598 231.59112499999998 -15.191416666666667 0.108
16599 303.59091666666666 -58.13894444444444 0.073
16606 348.79929166666665 -33.254194444444444 0.04
16607 129.09466666666665 23.035 0.14
16612 40.81699999999999 -18.181250000000002 0.055
16616 186.96824999999995 -17.106930555555557 0.044
16618 172.83708333333334 -4.045055555555556 0.054
16619 155.27254166666665 -10.418583333333332 0.05
16622 176.26741666666663 -13.057277777777779 0.04
16623 180.35708333333332 -6.714 0.12
16624 213.02116666666663 -7.393555555555556 0.036
16629 152.90104166666663 -4.678694444444445 0.065
16634 216.52166666666665 -23.702055555555553 0.161
16637 153.75604166666665 -17.25275 0.053
16638 233.21712499999995 -15.28175 0.024
16639 218.13054166666663 -13.65761111111111 0.021
16642 173.17829166666667 -16.733666666666668 0.008
16653 178.1438333333333 -8.769972222222224 0.035
16671 54.43546666666666 -28.731827777777777 0.821
17604 32.18454166666666 48.323055555555555 0.036
17645 112.41666666666666 14.240277777777777 0.03
17647 112.41708333333332 14.240416666666667 0.026
17675 174.87824999999998 25.19475 0.01226
17680 181.2145833333333 26.996277777777777 0.00189
17698 205.5050416666666 -2.6489444444444445 0.125
17700 208.3745833333333 -42.27291666666667 0.052
17724 253.5865416666666 -61.882777777777775 0.018
17741 315.8269166666666 -14.064361111111111 0.025
17755 353.36704166666664 -1.9797222222222224 0.017
17768 181.2145833333333 26.996277777777777 0.00189
18166 14.448458333333331 6.303333333333333 0.15
18187 34.17916666666666 20.66916666666667 0.303
18233 144.9715833333333 16.921222222222223 0.04779
18245 166.71474999999995 10.673888888888888 0.126
18327 41.78470833333333 16.60477777777778 0.04
18342 69.16287499999999 14.626055555555556 0.04
18349 180.77866666666665 -1.0254722222222221 0.06
18357 108.99558333333333 21.812472222222222 0.03
18508 171.33012499999995 8.23847222222222 0.101
18713 5.613649999999999 6.7711194444444445 0.135567
18716 5.7973791666666665 26.86786111111111 0.03
18724 341.78135 -8.658519444444444 0.03
18818 154.06712916666666 35.909169444444444 0.089632
18823 185.2924583333333 9.26585 0.146
18871 159.31717916666665 50.10348888888889 0.044567
18978 162.70541666666665 10.06113888888889 0.031548
19048 352.58196666666663 25.115869444444446 0.14195
19693 197.44706249999996 17.795230555555555 0.079949
19717 35.44368333333333 -3.3822722222222223 1.315
19719 187.38754999999995 1.860186111111111 0.98
19724 81.26666666666667 -69.64 1.13e-05
19725 84.44166666666666 -69.17444444444445 1.13e-05
19728 82.98333333333332 -71.00527777777778 1.13e-05
19729 76.47916666666664 -68.02972222222222 1.13e-05
19732 81.5 -66.0825 1.13e-05
19733 81.35416666666667 -65.98861111111111 1.13e-05
19734 83.93333333333332 -66.03722222222223 1.13e-05
20430 35.2404125 -3.556658333333333 1.188
20433 187.35689166666663 1.84905 1.092
20435 53.39495833333333 -74.39447222222223 0.06
20454 23.796833333333332 -73.59352777777778 0.072
20467 91.75662499999997 -69.35475 0.01469
20475 20.809291666666663 -72.33186111111111 0.067
20477 88.14316666666667 -65.44991666666667 0.082
20481 20.876916666666663 -64.66191666666667 0.0722
20484 15.404749999999998 -67.30047222222223 0.07
20490 71.79549999999999 -64.04347222222222 0.05
20491 77.46825 -65.6635 0.083
20493 58.282416666666656 -71.34627777777777 0.037
20495 78.46983333333333 -60.15747222222222 0.074
20496 66.8425 -74.70261111111111 0.043
20498 36.89129166666667 -75.13777777777779 0.079
20516 354.85320833333327 -67.04855555555555 0.045
20523 355.1521666666667 -64.28961111111111 0.1
20524 16.873874999999998 -67.43433333333334 0.07
20525 355.1478333333333 -64.40630555555556 0.06
20526 24.29270833333333 -68.39683333333333 0.06
20556 8.7925 -67.68569444444445 0.44
20566 86.18429166666665 -63.930861111111106 0.08
20575 34.07733333333333 -74.75658333333334 0.09
20587 82.44783333333334 -65.7371388888889 0.093
20605 99.19579166666664 -68.87288888888888 0.09
20609 93.49183333333332 -72.97358333333334 0.039
20610 46.70083333333333 -77.40788888888889 0.057
20612 30.894666666666662 -73.60630555555555 0.075
20613 19.76195833333333 -68.22075 0.115
20619 75.23824999999998 -67.74047222222222 0.04
20622 87.24108333333332 -66.67102777777778 0.099
20624 81.90054166666665 -54.07366666666667 0.073
20632 105.64861666666664 -72.80457777777778 0.002
20635 69.65391666666666 -65.52494444444444 0.03
20640 82.47354166666665 -53.88794444444444 0.056
20642 101.74529166666665 -69.9568888888889 0.083
20645 66.84895833333333 -74.70308333333334 0.043
20648 94.58479166666665 -66.01888888888888 0.027
20650 96.12591666666667 -73.9696111111111 0.076
20652 60.865666666666655 -72.19083333333333 0.024
20654 90.31408333333331 -78.30602777777777 0.1
20675 17.278041666666663 -74.5128888888889 0.039
20676 52.56441666666666 -75.67972222222222 0.18
20680 353.8028333333333 -63.25669444444444 0.16
20695 74.460375 -74.01097222222222 0.0187
20699 12.111041666666665 -74.17752777777778 0.032
20701 82.21512499999999 -62.337805555555555 0.13
20704 29.709041666666664 -74.59338888888888 0.068
20709 96.84266666666666 -71.54522222222222 0.03
20723 23.845833333333335 -73.64694444444446 0.04
20734 10.619833333333332 -64.76416666666667 0.067
20749 39.233 -72.16680555555556 0.0596
20752 117.56479166666665 -72.87055555555555 0.023
20758 18.503375 -77.10458333333332 0.085
20768 84.32766666666667 -75.7213888888889 0.063
20797 97.16933333333333 -69.68002777777778 0.0296
20810 86.36495833333332 -75.98752777777779 0.07
20829 54.612666666666655 -74.04702777777777 0.07
20839 30.379833333333327 -66.45458333333333 0.061
20841 67.005375 -68.28691666666667 0.06
20843 32.145624999999995 -71.14441666666667 0.06
20847 39.61704166666666 -67.00658333333334 0.064
20854 24.748291666666663 -69.06280555555556 0.08
20862 62.82158333333332 -70.96005555555556 0.06
20868 90.85279166666665 -66.65661111111112 0.041
20875 82.42799999999998 -72.43991666666668 0.14
20884 79.56908333333332 -53.49472222222222 0.06
20933 7.054999999999999 -76.99069444444444 0.032839
20942 45.56479166666666 -74.28672222222222 0.064
20943 32.35533333333333 -70.56883333333333 0.064
20979 0.6956249999999999 -73.51175 0.031
20990 90.18591666666666 -72.64175 0.06
21015 79.30154166666665 -71.87766666666666 0.018
21020 47.149499999999996 -70.51155555555556 0.68
21022 78.21679166666665 -61.86675 0.028
21028 25.58941666666666 -71.78766666666667 0.565
21031 94.49129166666665 -74.21141666666666 0.039
21036 21.170749999999995 -74.78755555555556 0.05
21050 73.56129166666666 -63.92508333333333 0.083
21054 37.47825 -70.81547222222223 0.061
21059 65.22270833333333 -73.6056111111111 0.19
21070 83.91812499999999 -66.34680555555555 0.21
21089 88.795125 -62.266416666666665 0.0538
21128 8.730625 -66.44213888888889 0.145
21165 19.165083333333328 -67.9731388888889 0.091
21181 72.10974999999999 -62.33627777777778 0.426
21189 34.84079166666666 -64.09063888888889 0.076
21200 69.40275 -71.80483333333333 0.068
21204 10.181999999999999 -72.97797222222222 0.035
21205 11.971708333333332 -65.84955555555555 0.148
21208 84.78674999999998 -70.62039999999999 0.034
21227 43.8105 -68.1288611111111 0.057
21231 66.807875 -73.76516666666667 0.044
21280 67.866125 -60.756972222222224 0.064
21383 76.83166666666665 -73.55788888888888 0.029761
21411 10.009583333333332 -67.99236111111111 0.072
21422 14.03170833333333 -68.3926 0.02
21427 72.71104166666665 -62.92808333333333 0.078
21429 68.40816666666666 -67.57058333333333 0.059648
21433 43.58366666666666 -65.62005555555555 0.071956
21462 53.30429166666666 -63.50588888888889 0.033957
21540 35.224375 -71.18077777777778 0.067967
21564 52.453062499999994 -29.074975 0.071
21565 129.2608375 43.738025 0.26
21566 129.32890833333332 44.333733333333335 0.152
21567 53.366449999999986 -28.37152222222222 0.231
21568 149.74899166666665 3.1575305555555553 0.24566
21569 35.877962499999995 -4.636322222222222 0.13609
21570 36.06643749999999 -3.186536111111111 0.25
21571 35.0956625 -4.672508333333334 0.15046
21572 238.3322083333333 10.307777777777778 0.056
21575 241.3109583333333 5.461944444444445 0.06
21576 270.0137791666666 47.68309333333333 0.051
21581 334.65399999999994 0.6184000000000001 0.6
21586 35.01739583333333 -3.5128055555555555 0.132
21592 243.16399999999996 55.069100000000006 0.5
21594 352.4529166666666 -0.2916666666666667 0.259
21598 353.013 0.6023999999999999 0.24
21599 241.47537083333327 55.19786111111111 0.34918
21605 244.61799999999997 55.2436 0.42
21606 243.18499999999997 56.032399999999996 0.5
21608 333.5489999999999 0.7323055555555555 0.5
21609 52.65619999999999 -28.3717 0.26
21610 242.32399999999996 56.44 0.2
21611 242.66943333333333 55.928466666666665 0.338
21612 332.85067499999997 0.16208055555555556 1.3883
21615 35.26888333333333 -3.104113888888889 0.141
21618 353.11791666666664 -0.3621111111111111 1.1
21619 333.5170833333333 1.1083333333333334 0.283
21621 131.58017083333334 44.07304722222223 0.19589
21622 52.55375833333333 -28.63949722222222 0.1235
21623 333.6242958333333 -0.06767222222222222 0.908
21627 332.69599999999997 0.1951111111111111 0.52
21629 131.0652458333333 43.30801666666667 0.027
21633 333.87799999999993 -0.8293 0.46
21634 131.20699999999997 43.8823 0.52
21636 36.46319999999999 -5.4049000000000005 0.48
21637 160.71821666666665 58.03284722222222 0.244
21639 130.01599166666665 43.42145277777777 0.14531
21641 333.58437499999997 -0.31669444444444445 0.184
21642 54.46993333333333 -27.058205555555556 0.285
21647 131.68032916666667 44.00348888888889 0.247
21651 54.029999999999994 -27.6676 0.44779
21655 35.71440416666666 -3.405161111111111 0.074
21657 53.06714999999999 -27.194308333333332 0.27525
21659 35.2726 -3.8240999999999996 0.28
21663 54.171499999999995 -28.3673 0.46
21665 353.38214166666666 0.14001666666666668 0.511
21666 351.44598333333334 0.39630000000000004 0.179
21667 351.983125 0.33941388888888885 0.29
21668 334.4616708333333 1.0427222222222223 0.24
21669 334.3792708333333 1.255411111111111 0.203
21670 333.633 1.1939 0.33868
21671 333.8669583333333 1.549486111111111 0.287
21672 52.915941666666654 -27.795047222222223 0.65
21673 150.1896708333333 2.0233777777777777 0.092
21674 129.18599999999998 44.5547 0.51
21679 131.82025833333333 45.29762222222222 0.43
21680 131.89199999999997 44.5374 0.48
21681 36.74174583333333 -5.268319444444445 0.3
21702 149.9759208333333 2.4118999999999997 0.38
21703 131.71119583333333 45.49203611111111 0.26
21704 186.33614999999998 46.015208333333334 0.10979
21705 131.44300416666667 44.970219444444446 0.15
21706 212.87940833333332 53.57957777777778 0.40977
21707 150.08831666666666 1.418125 0.1466
21708 211.8623958333333 53.342913888888894 0.26
21709 213.04849166666662 53.463175 0.116
21710 161.31411666666665 58.19271111111111 0.22551
21711 162.015025 58.85975833333333 0.085
21712 162.52450416666667 58.77741944444444 0.51
21713 150.19029999999998 2.0231222222222223 0.092
21714 150.18339583333332 3.403975 0.22528
21715 161.28904583333332 58.55462222222222 0.2488
21718 150.50187499999998 2.0605055555555554 0.369
21719 214.4604333333333 52.801047222222216 0.447
21720 162.09779583333332 57.148205555555556 0.381
21721 214.1196125 54.05356111111111 0.443
21722 162.30924999999996 58.46723333333333 0.436
21723 215.04429583333334 53.56175833333333 0.056
21724 211.88945833333332 52.63829722222222 0.333
21726 150.11506666666665 2.6940333333333335 0.34
21727 242.7929583333333 55.122305555555556 0.576
21728 214.7287583333333 53.999186111111115 0.156
21729 212.66397083333328 53.98965555555556 0.53
21730 333.40771249999995 1.2398805555555557 0.956
21732 151.23139999999998 2.5909194444444448 0.37
21733 212.46599999999998 53.7906 0.48
21734 243.01899999999995 56.1721 0.5
21735 351.36999999999995 -0.1235 0.36
21736 333.938 0.49280555555555555 0.42
21737 333.2540374999999 0.7734694444444445 0.127
21738 333.25199999999995 0.860111111111111 0.5
21739 150.53913749999998 1.8991694444444445 0.618
21740 242.93514583333328 56.08566388888889 0.064
21742 334.67099999999994 0.40750000000000003 0.36
21744 150.8099375 3.144225 0.46
21746 243.47799999999995 54.19 0.38
21748 240.43499999999997 55.0052 0.54
21749 150.5367583333333 2.7185638888888892 0.21959
21750 149.8200083333333 1.6134861111111112 0.58892
21751 183.1758333333333 46.99152222222222 1.206
21752 186.46799999999996 47.8554 0.38
21753 184.024 47.3677 0.28
21754 184.963 47.7476 0.3
21755 148.98846249999997 2.263463888888889 0.10229
21759 148.8789958333333 1.483661111111111 0.093
21760 185.73399999999998 46.9296 0.48
21763 162.76899999999998 58.4253 0.4
21767 160.67452916666664 58.843825 0.03164
21768 159.85899999999998 57.2051 0.48
21770 186.76399999999998 46.8898 0.46
21771 185.39699999999996 46.0963 0.52
21772 186.40699999999995 46.7506 0.5
21778 240.33599999999993 55.1399 0.52
21780 34.727037499999994 -4.245266666666667 0.059
21783 36.822199999999995 -3.2903 0.34
21784 213.82202916666665 54.29892777777778 0.63
21786 212.87529166666667 52.48323055555556 0.51
21789 164.08749999999998 57.665277777777774 0.422
21792 183.90737499999997 48.18017222222222 1.407
21796 149.17734166666668 0.9299138888888888 0.092
21798 150.81780833333332 3.474947222222222 0.106
21799 53.371758333333325 -28.757372222222223 0.12
21800 332.9492291666666 1.1502638888888888 0.077
21801 243.16929999999996 56.18843888888888 0.052
21802 352.3593583333333 -1.8550250000000001 0.061
21803 36.433637499999996 -3.196211111111111 0.336
21805 351.49822916666665 -0.5153222222222222 0.095
21806 162.11554166666667 57.15255555555555 0.524
21807 352.23509166666656 -1.0884583333333333 0.043
21808 35.97656666666666 -4.7955194444444444 0.0445
21809 334.4028333333333 0.6134222222222222 0.093
21810 53.44691249999999 -28.913202777777776 0.15
21811 53.69532916666666 -29.209030555555554 0.103
21812 150.47094583333333 2.042647222222222 0.32179
21814 351.6670375 -0.8407777777777778 0.083
21815 53.656366666666656 -27.075408333333332 0.068
21817 51.6351625 -27.983041666666665 0.123
21818 352.94863749999996 -1.4309472222222224 0.059
21819 54.44000416666666 -28.240475 0.18
21820 352.80819999999994 -0.749625 0.149
21821 36.89174166666666 -3.8427972222222224 0.175
