# ID references
49624 2012A&A...538A.120L,2006IAUC.8716....1P,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B
49631 2012A&A...538A.120L,2006IAUC.8721....2M,2016A&A...594A..13P,2006IAUC.8721....1P,2011ApJ...737..103S
49644 2012A&A...538A.120L,2006IAUC.8727....3S,2016A&A...594A..13P,2006IAUC.8727....2B,2011ApJ...737..103S
50041 2012A&A...538A.120L,2006IAUC.8789....1B,2008ApJ...673..999P,2016A&A...594A..13P,2011ApJ...737..103S
50042 2012A&A...538A.120L,2006IAUC.8789....1B,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B
50120 2012A&A...538A.120L,2007CBET..882....2H,2016A&A...594A..13P,2007IAUC.8822....1P,2011ApJ...737..103S
48462 2012A&A...538A.120L,2008A&A...488..383H,2002IAUC.8009....3H,2016A&A...594A..13P,2002IAUC.8009....1B
46598 2012A&A...538A.120L,2008ApJ...673..999P,1978IAUC.3303....3C,2016A&A...594A..13P,1996AJ....111.2017V
47863 2012A&A...538A.120L,2008ApJ...673..999P,2000IAUC.7478....4W,2016A&A...594A..13P,2000IAUC.7478Q...1D
48456 2012A&A...538A.120L,2008ApJ...673..999P,2008A&A...488..383H,2002IAUC.8004....4K,2016A&A...594A..13P
50661 2012A&A...538A.120L,2008CBET.1210....1T,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S
50673 2012A&A...538A.120L,2008CBET.1238....1W,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B
50839 2012A&A...538A.120L,2008CBET.1537....1D,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B
51070 2012A&A...538A.120L,2009CBET.1813....1R,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S
51114 2012A&A...538A.120L,2009CBET.1860....1M,2019MNRAS.482.1545S,2008yCat....1.2024B,2016A&A...594A..13P
51145 2012A&A...538A.120L,2009CBET.1890....1M,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S
51283 2012A&A...538A.120L,2009CBET.2095....1L,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S
51424 2012A&A...538A.120L,2010CBET.2301....3G,2019MNRAS.482.1545S,2008yCat....1.2024B,2016A&A...594A..13P
51553 2012A&A...538A.120L,2010CBET.2481....1D,2008yCat....1.2024B,2016A&A...594A..13P,2011ApJ...737..103S
49228 2012A&A...538A.120L,2013MNRAS.430.1746G,2005IAUC.8513....3S,2016A&A...594A..13P,2003yCat.2246....0C
46331 2012A&A...538A.120L,2016A&A...594A..13P,1968AJ.....73.1021K,1990ApJ...350..110C,1993PASP..105.1250P
46355 2012A&A...538A.120L,2016A&A...594A..13P,1985ApJ...297...23D,1993PASP..105.1250P,2011ApJ...737..103S
46341 2012A&A...538A.120L,2016A&A...594A..13P,1990ApJ...350..110C,2003yCat.2246....0C,2011ApJ...737..103S
46417 2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,1988SSRv...48....1R,2011ApJ...737..103S
46149 2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S,2008yCat....1.2024B
46349 2012A&A...538A.120L,2016A&A...594A..13P,1993PASP..105.1250P,2011ApJ...737..103S,2008yCat....1.2024B
48618 2012A&A...538A.120L,2016A&A...594A..13P,2003IAUC.8072....3S,2003IAUC.8072....1B,2011ApJ...737..103S
46298 2012A&A...538A.120L,2016A&A...594A..13P,2003yCat.2246....0C,2011ApJ...737..103S,2008yCat....1.2024B
47007 2012A&A...538A.120L,2017MNRAS.467..369S,2016A&A...594A..13P,1993IAUC.5718....3S,1993IAUC.5719....1F
48335 2012A&A...538A.120L,2019MNRAS.482.1545S,2002IAUC.7887....3P,2016A&A...594A..13P,2002IAUC.7887....1G
48670 2012A&A...538A.120L,2019MNRAS.482.1545S,2016A&A...594A..13P,2003IAUC.8103....3H,2003IAUC.8103....1A
51709 2012ApJ...749L..28V,2012PASP..124..668Y,2011CBET.2695....2G,2016A&A...594A..13P,2008yCat....1.2024B
49412 2012ApJ...756..173S,2008ApJ...673..999P,2012A&A...538A.120L,2014ApJ...780..184K,2005IAUC.8628....2M
51359 2012ApJ...756..184S,2012A&A...538A.120L,2019MNRAS.482.1545S,2010CBET.2224....3P,2016A&A...594A..13P
51944 2012CBET.2979....2M,2016A&A...594A..13P,2012CBET.2979....1R,2011ApJ...737..103S,2008yCat....1.2024B
51978 2012CBET.3032....2T,2016A&A...594A..13P,2012CBET.3032....1B,2011ApJ...737..103S,2008yCat....1.2024B
51979 2012CBET.3033....2T,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3033....1D,2011ApJ...737..103S
51980 2012CBET.3034....2T,2016A&A...594A..13P,2012CBET.3034....1O,2011ApJ...737..103S,2008yCat....1.2024B
51989 2012CBET.3053....2T,2016A&A...594A..13P,2012CBET.3053....1C,2011ApJ...737..103S,2008yCat....1.2024B
52007 2012CBET.3078....2C,2016A&A...594A..13P,2012CBET.3078....1P,2012ATel.4005....1P,2011ApJ...737..103S
52016 2012CBET.3093....2T,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3093....1H,2012PASP..124..668Y
52036 2012CBET.3139....2W,2014arXiv1409.1308M,2016A&A...594A..13P,2012CBET.3139....1M,2011ApJ...737..103S
52045 2012CBET.3151....2M,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3151....1H,2011ApJ...737..103S
52061 2012CBET.3180....2T,2012PASP..124..668Y,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3180....1H
52104 2012CBET.3253....3S,2017MNRAS.467..369S,2016A&A...594A..13P,2012CBET.3253....1L,2012PASP..124..668Y
52107 2012CBET.3266....2T,2016A&A...594A..13P,2012CBET.3266....1A,2011ApJ...737..103S,2008yCat....1.2024B
52160 2012CBET.3334....1L,2016A&A...594A..13P,2012ATel.4598....1B,2011ApJ...737..103S,2008yCat....1.2024B
52172 2012CBET.3353....1H,2017csnh.book.....H,2016A&A...594A..13P,2008yCat....1.2024B,2012ATel.4655....1T
52177 2012CBET.3359....1L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
47764 2012MNRAS.425.1789S,2000IAUC.7362....3P,2012A&A...538A.120L,2016A&A...594A..13P,2000IAUC.7362S...1P
47996 2012MNRAS.425.1789S,2010ApJS..190..418G,2012AJ....143..126B,2008AJ....135.1598M,2006AJ....132.2024L
50980 2012PASP..124..668Y,2009CBET.1732....1K,2012A&A...538A.120L,2018ApJ...855....2Q,2016A&A...594A..13P
52039 2012PASP..124..668Y,2012CBET.3145....2W,2014arXiv1409.1308M,2016A&A...594A..13P,2012CBET.3145....1M
52244 2012PASP..124..668Y,2019MNRAS.482.1545S,2013CBET.3466....1H,2017csnh.book.....H,2016A&A...594A..13P
49555 2013A&A...555A..10T,2012A&A...538A.120L,2006IAUC.8669....2C,2016A&A...594A..13P,2006IAUC.8669....1L
37 2013ATel.5665....1S,2016A&A...594A..13P,2013ATel.5667....1M,2011ApJ...737..103S
50737 2013ApJS..207....3S,2012A&A...538A.120L,2008CBET.1366....1D,2011ApJ...741....7F,2016A&A...594A..13P
52200 2013CBET.3388....1T,2014arXiv1409.1308M,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52206 2013CBET.3399....1H,2017csnh.book.....H,2013ATel.4772....1O,2016A&A...594A..13P,2008yCat....1.2024B
52213 2013CBET.3412....1G,2013ATel.4796....1T,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52216 2013CBET.3415....1I,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52219 2013CBET.3424....1G,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52239 2013CBET.3453....1D,2012PASP..124..668Y,2013ATel.4897....1T,2017csnh.book.....H,2016A&A...594A..13P
52254 2013CBET.3484....1R,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52255 2013CBET.3487....1C,2013ATel.4989....1T,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52256 2013CBET.3489....1D,2019MNRAS.482.1545S,2013ATel.4989....1T,2016A&A...594A..13P,2008yCat....1.2024B
52269 2013CBET.3508....1Z,2017arXiv170510806G,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52273 2013CBET.3515....1B,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52286 2013CBET.3532....1S,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52296 2013CBET.3550....1G,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52339 2013CBET.3620....1X,2016A&A...594A..13P,2011ApJ...737..103S
52379 2013CBET.3705....1J,2012PASP..124..668Y,2016A&A...594A..13P,2013ATel.5623....1A,2011ApJ...737..103S
52385 2013CBET.3726....1Z,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52403 2013CBET.3750....1L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52413 2013CBET.3763....1D,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
49183 2014AJ....147...99M,2005IAUC.8473....2M,2012A&A...538A.120L,2016A&A...594A..13P,2005IAUC.8473....1M
47972 2014AJ....147...99M,2008ApJ...673..999P,2012A&A...538A.120L,2001IAUC.7605....3M,2016A&A...594A..13P
49214 2014AJ....147...99M,2014ApJS..213...19B,2011ApJ...741...97D,2012A&A...538A.120L,2005IAUC.8503....4M
48510 2014AJ....147...99M,2019MNRAS.482.1545S,2012A&A...538A.120L,2002IAUC.8025....3H,2016A&A...594A..13P
50 2014ATel.6169....1B,2014ATel.6196....1D,2016A&A...594A..13P,2011ApJ...737..103S
11332 2014ATel.6750....1O,2016A&A...594A..13P,2011ApJ...737..103S
57787 2014Ap&SS.354...89B,2015ATel.7790....1M,2016A&A...594A..13P,2015ATel.7796....1T,2015ATel.7821....1S
49173 2014ApJ...786...67A,2017ApJ...850...89G,2005IAUC.8468....4G,2012A&A...538A.120L,2016A&A...594A..13P
51986 2014ApJ...789..104O,2012CBET.3044....2F,2016A&A...594A..13P,2012CBET.3044....1J,2011ApJ...737..103S
52289 2014ApJ...789..104O,2014Ap&SS.354...89B,2012PASP..124..668Y,2014Natur.509..471G,2013CBET.3540....1D
51576 2014ApJ...797..118F,2012AJ....144..131Z,2012PASP..124..668Y,2014ApJ...789..104O,2015arXiv150501186J
49528 2014ApJS..213...19B,2011ApJ...741...97D,2012A&A...538A.120L,2014AJ....147...99M,2006IAUC.8657....3G
49506 2014ApJS..213...19B,2011ApJ...741...97D,2014AJ....147...99M,2019MNRAS.482.1545S,2008ApJ...673..999P
49862 2014ApJS..213...19B,2014AJ....147...99M,2012A&A...538A.120L,2019MNRAS.482.1545S,2006IAUC.8771....2F
51068 2014ApJS..213...19B,2014AJ....147...99M,2019MNRAS.482.1545S,2009CBET.1811....1M,2012A&A...538A.120L
50656 2014ApJS..213...19B,2014Ap&SS.354...89B,2009AIPC.1111..627M,2019MNRAS.482.1545S,2014AJ....147...99M
49791 2014ApJS..213...19B,2014Ap&SS.354...89B,2014AJ....147...99M,2007Natur.447..829P,2009MNRAS.392..894A
50650 2014ApJS..213...19B,2014Ap&SS.354...89B,2014AJ....147...99M,2019MNRAS.482.1545S,2012A&A...538A.120L
52445 2014CBET.3816....1P,2012PASP..124..668Y,2014arXiv1409.1308M,2016A&A...594A..13P,2011ApJ...737..103S
52452 2014CBET.3826....1H,2017csnh.book.....H,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B
52469 2014CBET.3861....1G,2019MNRAS.482.1545S,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52480 2014CBET.3884....1G,2014arXiv1409.1308M,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B
52482 2014CBET.3889....1M,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52499 2014CBET.3913....1C,2012PASP..124..668Y,2014ATel.6222....1T,2016A&A...594A..13P,2008yCat....1.2024B
51938 2014CBET.3981....1H,2017csnh.book.....H,2016A&A...594A..13P,2011ATel.3403....1G,2012PASP..124..668Y
47558 2014MNRAS.442..844F,2012A&A...538A.120L,1999IAUC.7088....3J,2016A&A...594A..13P,2008yCat.2283....0B
48149 2014MNRAS.442..844F,2012A&A...538A.120L,2001IAUC.7766....4M,2016A&A...594A..13P,2001IAUC.7766....1P
48281 2014MNRAS.442..844F,2012A&A...538A.120L,2002IAUC.7805....2B,2008A&A...488..383H,2016A&A...594A..13P
48317 2014MNRAS.442..844F,2017arXiv170601030H,2017ApJS..233....6H,2012A&A...538A.120L,2002IAUC.7864....4A
50262 2014MNRAS.445..554F,2012A&A...538A.120L,2007CBET.1009....1A,2016A&A...594A..13P,2011ApJ...737..103S
48601 2014MNRAS.tmp..367S,2014MNRAS.442..844F,2012A&A...538A.120L,2003IAUC.8062....2U,2014AJ....148..107R
11381 2015ATel.7112....1T,2012PASP..124..668Y,2016A&A...594A..13P,2011ApJ...737..103S
26069 2015ATel.7250....1F,2016A&A...594A..13P,2011ApJ...737..103S
26342 2015ATel.7399....1T,2012PASP..124..668Y,2016A&A...594A..13P,2011ApJ...737..103S
11403 2015ATel.7641....1C,2016A&A...594A..13P,2011ApJ...737..103S
23993 2015ATel.7756....1H,2016A&A...594A..13P,2011ApJ...737..103S
212 2015ATel.7792....1B,2016A&A...594A..13P,2015ATel.7802....1P,2011ApJ...737..103S
52612 2015ATel.8077....1S,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y,2011ApJ...737..103S
250 2015ATel.8157....1B,2016A&A...594A..13P,2015ATel.8297....1P,2011ApJ...737..103S
25389 2015ATel.8173....1G,2016A&A...594A..13P,2015ATel.8184....1Z,2011ApJ...737..103S
25735 2015ATel.8420....1L,2016A&A...594A..13P,2011ApJ...737..103S
52573 2015CBET.4051....1J,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52556 2015CBET.4055....1C,2014ATel.6804....1B,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52557 2015CBET.4056....2M,2014ATel.6750....1O,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52586 2015CBET.4128....1W,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
4254 2016A&A...594A..13P
52615 2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52595 2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y,2011ApJ...737..103S
471 2016A&A...594A..13P,2011ApJ...737..103S
53292 2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S
52744 2016A&A...594A..13P,2016ATel.8757....1Y,2016ATel.8762....1Z,2011ApJ...737..103S
48713 2016AJ....151...33G,2017ApJ...850...89G,2008ApJ...673..999P,2012A&A...538A.120L,2014ApJ...786...67A
52674 2016ATel.8546....1H,2016A&A...594A..13P,2011ApJ...737..103S
53407 2016ATel.8640....1T,2016A&A...594A..13P,2011ApJ...737..103S
52796 2016ATel.8878....1H,2016A&A...594A..13P,2011ApJ...737..103S
52864 2016ATel.9052....1T,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S
52940 2016ATel.9194....1K,2016A&A...594A..13P,2016ATel.9208....1F,2011ApJ...737..103S
51734 2016ApJ...820...33R,2011CBET.2724....8K,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y
51945 2016ApJ...820...33R,2012CBET.2980....2M,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.2980....1H
52274 2016ApJ...820...33R,2012PASP..124..668Y,2013CBET.3516....1A,2016A&A...594A..13P,2008yCat....1.2024B
52516 2016ApJ...820...33R,2014CBET.3952....1K,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y
52377 2016ApJ...821...57D,2014Ap&SS.354...89B,2019MNRAS.482.1545S,2013CBET.3701....1N,2016A&A...594A..13P
52472 2016MNRAS.456..853P,2014CBET.3865....1C,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52629 2016arXiv160900731G,2014Ap&SS.354...89B,2016ApJ...824....6O,2012PASP..124..668Y,2015ATel.7042....1E
49172 2017ApJ...850...89G,2014ApJ...786...67A,2008ApJ...673..999P,2012A&A...538A.120L,2005IAUC.8467....3G
49188 2017ApJ...850...89G,2014ApJ...786...67A,2012A&A...538A.120L,2005IAUC.8476....2G,2016A&A...594A..13P
50717 2017ApJ...850...89G,2014ApJ...786...67A,2012A&A...538A.120L,2008CBET.1320....1D,2016A&A...594A..13P
50998 2017ApJ...850...89G,2014ApJ...786...67A,2012A&A...538A.120L,2009CBET.1748....1N,2008yCat....1.2024B
48595 2017ApJ...850...89G,2016AJ....151...33G,2014ApJ...786...67A,2012A&A...538A.120L,2003IAUC.8058....4M
48638 2017ApJ...850...89G,2016AJ....151...33G,2014ApJ...786...67A,2012A&A...538A.120L,2003IAUC.8086....3F
48661 2017ApJ...850...89G,2016AJ....151...33G,2014ApJ...786...67A,2012A&A...538A.120L,2008ApJ...673..999P
49592 2017ApJ...850...89G,2017ApJS..233....6H,2014ApJ...786...67A,2006IAUC.8698....4B,2012A&A...538A.120L
50688 2017ApJS..233....6H,2008CBET.1259....1B,2012A&A...538A.120L,2017arXiv170601030H,2016A&A...594A..13P
50567 2017ApJS..233....6H,2009A&A...504..945T,2017arXiv170601030H,2007CBET.1148....1L,2012A&A...538A.120L
49610 2017ApJS..233....6H,2012A&A...538A.120L,2006IAUC.8709....3G,2017arXiv170601030H,2016A&A...594A..13P
50138 2017ApJS..233....6H,2017ApJ...850...89G,2012A&A...538A.120L,2007CBET..919....1P,2017arXiv170601030H
50097 2017ApJS..233....6H,2017arXiv170601030H,2007CBET..821....1P,2012A&A...538A.120L,2016A&A...594A..13P
50714 2017ApJS..233....6H,2017arXiv170601030H,2008CBET.1314....1Y,2012A&A...538A.120L,2016A&A...594A..13P
50901 2017ApJS..233....6H,2017arXiv170601030H,2009CBET.1641....1N,2012A&A...538A.120L,2016A&A...594A..13P
50654 2017ApJS..233....6H,2017arXiv170601030H,2012A&A...538A.120L,2008CBET.1194....1N,2016A&A...594A..13P
50718 2017ApJS..233....6H,2017arXiv170601030H,2012A&A...538A.120L,2008CBET.1322....2M,2016A&A...594A..13P
48914 2017PASP..129e4201S,2012A&A...538A.120L,2004IAUC.8269....3B,2008ApJ...673..999P,2016A&A...594A..13P
47948 2017PASP..129e4201S,2012A&A...538A.120L,2008ApJ...673..999P,2001IAUC.7565....3H,2016A&A...594A..13P
49586 2017arXiv170707616S,2014ApJS..213...19B,2012A&A...538A.120L,2006IAUC.8693....3H,2016A&A...594A..13P
50113 2017arXiv170707616S,2014ApJS..213...19B,2014AJ....147...99M,2007CBET..868....1P,2019MNRAS.482.1545S
7549 2017arXiv171102671A,2012PASP..124..668Y,2018arXiv180610001S,2016A&A...594A..13P,2015ATel.6898....1L
51969 2017arXiv171203370B,2012CBET.3022....2S,2016A&A...594A..13P,2012CBET.3022....1V,2011ApJ...737..103S
47850 2019MNRAS.482.1545S,2000IAUC.7443....5N,2012A&A...538A.120L,2016A&A...594A..13P,2000IAUC.7443Q...1M
48463 2019MNRAS.482.1545S,2008ApJ...673..999P,2012A&A...538A.120L,2002IAUC.8009....3H,2016A&A...594A..13P
48587 2019MNRAS.482.1545S,2008ApJ...673..999P,2012A&A...538A.120L,2016A&A...594A..13P,2003IAUC.8048....2A
51324 2019MNRAS.482.1545S,2010CBET.2144....2N,2012A&A...538A.120L,2016A&A...594A..13P,2014Ap&SS.354...89B
48027 2019MNRAS.482.1545S,2012A&A...538A.120L,2001IAUC.7643....3B,2016A&A...594A..13P,2001IAUC.7643....2A
48305 2019MNRAS.482.1545S,2012A&A...538A.120L,2002IAUC.7845....3P,2016A&A...594A..13P,2002IAUC.7845....1A
48984 2019MNRAS.482.1545S,2012A&A...538A.120L,2004IAUC.8343....3G,2016A&A...594A..13P,2004IAUC.8343....2B
49222 2019MNRAS.482.1545S,2012A&A...538A.120L,2005IAUC.8509....4S,2016A&A...594A..13P,2005IAUC.8509....1P
50805 2019MNRAS.482.1545S,2012A&A...538A.120L,2008CBET.1469....1G,2016A&A...594A..13P,2011ApJ...737..103S
51202 2019MNRAS.482.1545S,2012A&A...538A.120L,2009CBET.1977....1G,2008yCat....1.2024B,2016A&A...594A..13P
51300 2019MNRAS.482.1545S,2012A&A...538A.120L,2010CBET.2108....2C,2016A&A...594A..13P,2008yCat....1.2024B
52384 2019MNRAS.482.1545S,2013CBET.3725....1L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
52547 2019MNRAS.482.1545S,2014CBET.4010....1X,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S
