# ID claimedtype dec host hostdec hostra ra redshift redshift_kind
4144 Candidate -24.733625 "" "" "" 85.28969999999998 "" ""
4145 Candidate 14.096763888888889 "" "" "" 218.64422499999998 "" ""
4146 Candidate -7.074166666666667 "" "" "" 182.22731666666664 "" ""
4147 Candidate -37.81814722222222 "" "" "" 96.45931249999998 "" ""
4148 Candidate -20.676644444444445 "" "" "" 99.61535416666665 "" ""
4149 Candidate -30.985211111111113 "" "" "" 53.81379999999999 "" ""
4150 Candidate -22.837605555555555 "" "" "" 121.0651583333333 "" ""
4151 Candidate 15.51141111111111 "" "" "" 21.979562499999997 "" ""
4152 Candidate 33.60049444444444 "" "" "" 10.737379166666665 "" ""
4153 Candidate -0.505775 "" "" "" 39.199625 "" ""
4154 Candidate -3.8619222222222223 "" "" "" 35.68807916666666 "" ""
4155 Candidate -6.104377777777778 "" "" "" 34.89504583333333 "" ""
4156 Candidate -14.595275 "" "" "" 41.02429583333333 "" ""
4157 Candidate -4.883747222222222 "" "" "" 28.53047083333333 0.041976 ""
4158 Candidate -4.7577694444444445 "" "" "" 29.582254166666665 "" ""
4159 Candidate 16.61541111111111 "" "" "" 18.11770833333333 "" ""
4160 Candidate 16.408969444444445 "" "" "" 16.89678333333333 "" ""
4161 Candidate 46.38554166666667 "" "" "" 137.8288125 "" ""
4162 Candidate 32.61772222222222 "" "" "" 135.80326666666667 "" ""
4163 Candidate 45.63544722222222 "" "" "" 288.30467916666663 "" ""
4164 Candidate 47.37246388888889 "" "" "" 288.8857083333333 "" ""
4165 Candidate 65.32343333333333 "" "" "" 297.1812375 "" ""
4166 Candidate 50.05175 "" "" "" 292.4271166666667 "" ""
4167 Candidate 4.822411111111111 "" "" "" 236.54984166666665 0.038491 ""
4168 Candidate -6.488469444444444 "PGC 1032285" "" "" 148.58355833333331 "" ""
4169 Candidate 1.832461111111111 "" "" "" 154.68832916666668 0.072357 ""
4170 Candidate 56.85416388888889 "" "" "" 215.7703833333333 "" ""
4171 Candidate 52.41039722222222 "" "" "" 158.362975 "" ""
4172 Candidate -13.04465 "" "" "" 123.10727916666664 "" ""
4173 Candidate 39.93563333333333 "" "" "" 106.89108749999998 "" ""
4174 Candidate 44.930924999999995 "" "" "" 93.17609166666665 "" ""
4175 Candidate 28.16933888888889 "" "" "" 97.07634166666666 "" ""
4176 Candidate 25.957194444444443 "" "" "" 97.76267916666666 "" ""
4177 Candidate -1.5543833333333335 "" "" "" 81.71859166666665 "" ""
4178 Candidate 41.27603888888889 "" "" "" 36.00252916666666 "" ""
4179 Candidate 24.577383333333334 "" "" "" 43.85125416666666 "" ""
4180 Candidate 15.220466666666667 "" "" "" 116.19094999999999 "" ""
4181 Candidate 53.17435833333333 "" "" "" 131.59667499999998 "" ""
4182 Candidate 12.514088888888889 "" "" "" 128.38237916666665 "" ""
4183 Candidate 33.726533333333336 "" "" "" 153.09566666666663 "" ""
4184 Candidate 1.8787111111111112 "" "" "" 134.99644999999998 "" ""
4185 Candidate -5.178272222222223 "" "" "" 137.12190416666667 "" ""
4186 Candidate -9.020141666666667 "" "" "" 137.91477916666665 "" ""
4187 Candidate 17.826947222222223 "" "" "" 192.9334833333333 "" ""
4188 Candidate 10.8859 "" "" "" 128.14344583333332 "" ""
4189 Candidate 37.21443888888889 "" "" "" 228.52437499999996 "" ""
4190 NT -3.3799472222222224 "CGCG 022-021" "" "" 234.68657499999998 0.023806 ""
4191 Candidate -10.762075 "" "" "" 198.38943749999996 0.046859 ""
4192 Candidate 6.316147222222222 "" "" "" 246.21568749999997 "" ""
4193 Candidate -12.848586111111112 "" "" "" 146.54106666666667 "" ""
4194 Candidate 22.855483333333336 "" "" "" 142.0035375 "" ""
4195 Candidate -9.779783333333334 "" "" "" 229.17634999999999 "" ""
4196 Candidate 63.69506111111111 "" "" "" 248.00248333333332 "" ""
4197 Candidate 48.44179999999999 "" "" "" 116.13095833333331 "" ""
4198 Candidate -26.57586111111111 "" "" "" 146.41232083333333 "" ""
4199 Candidate -32.593538888888894 "" "" "" 136.14627916666663 "" ""
4200 Candidate -6.603458333333333 "" "" "" 155.57732083333332 "" ""
4201 Candidate -7.921327777777778 "" "" "" 174.3845625 "" ""
4202 Candidate -2.282372222222222 "" "" "" 195.5652833333333 "" ""
4203 Candidate -42.39984166666667 "" "" "" 234.6641958333333 "" ""
4204 Candidate -29.697030555555557 "" "" "" 155.8628083333333 "" ""
4205 Candidate -28.907549999999997 "" "" "" 75.45500833333331 "" ""
4206 NT -6.392736111111112 "2MASX J03052267-0623339" -6.39275 46.344458333333336 46.34448749999999 0.036733 ""
4207 Candidate 48.17729444444444 "" "" "" 133.43539999999996 "" ""
4208 Candidate 32.498244444444445 "" "" "" 214.78464166666663 "" ""
4209 Candidate 38.45160833333333 "" "" "" 207.55107083333334 "" ""
4210 Candidate -5.063447222222222 "" "" "" 205.7333166666666 0.05298 ""
4211 Candidate 16.23958888888889 "" "" "" 227.31656249999997 "" ""
4212 Candidate -7.664786111111112 "" "" "" 191.8243583333333 0.049001 ""
4213 Candidate 47.70007777777778 "KUG 0910+479" "" "" 138.441925 0.053 ""
4214 Candidate -13.300997222222223 "" "" "" 218.20909166666664 "" ""
4215 Candidate 0.40226944444444446 "" "" "" 60.12078333333332 "" ""
4216 Candidate 5.797797222222222 "" "" "" 55.42439583333333 "" ""
4217 Candidate 21.460472222222222 "PGC 27115" "" "" 143.18374999999997 0.0017 host
4218 Candidate 35.64714444444444 "KUG 0607+356" "" "" 92.70836666666666 0.01912 ""
4219 Candidate 56.75438888888889 "" "" "" 176.87194166666663 "" ""
4220 Candidate 84.66389444444445 "" "" "" 119.69971666666665 "" ""
4221 Candidate 12.99199722222222 "" "" "" 117.22801666666665 "" ""
4222 Candidate 23.979366666666664 "" "" "" 187.48093749999995 "" ""
4223 Candidate -18.181722222222223 "" "" "" 166.15974583333332 "" ""
4224 Candidate -12.889838888888889 "" "" "" 174.18326249999998 "" ""
4225 Candidate 14.396205555555555 "" "" "" 183.5760958333333 "" ""
4226 Candidate -11.885508333333332 "" "" "" 188.82515833333332 "" ""
4227 Candidate -4.8970111111111105 "" "" "" 194.629125 "" ""
4228 Candidate 0.17378888888888888 "" "" "" 193.91533333333328 0.105117 ""
4229 Candidate 55.047980555555554 "" "" "" 187.97257916666666 "" ""
4230 Candidate -6.6371166666666666 "" "" "" 183.6714083333333 "" ""
4231 Candidate 6.713775 "" "" "" 201.9643083333333 "" ""
4232 Candidate 3.4003944444444443 "" "" "" 208.8088083333333 0.068709 ""
4233 Candidate 0.08843055555555555 "" "" "" 181.52711666666664 0.0609 ""
4234 Candidate -20.798622222222225 "" "" "" 139.2862583333333 "" ""
4235 Candidate -7.035205555555556 "" "" "" 209.8111833333333 "" ""
4236 Candidate 19.432891666666666 "" "" "" 134.12106666666665 "" ""
4237 Candidate 5.1544083333333335 "" "" "" 120.39930833333334 "" ""
4238 Candidate -32.90492777777778 "" "" "" 218.63042916666663 "" ""
4239 Candidate -47.264633333333336 "" "" "" 254.0947625 "" ""
4240 Candidate 19.926705555555557 "" "" "" 250.36535833333332 "" ""
4241 Candidate 17.569630555555555 "UGC 3658" "" "" 106.14862916666665 0.003929 ""
4242 Candidate 23.26306388888889 "" "" "" 110.63792916666665 "" ""
4243 Candidate 79.48105 "" "" "" 201.6348625 "" ""
4244 Candidate 59.11277777777778 "" "" "" 174.886575 "" ""
4245 Candidate 22.879863888888888 "" "" "" 173.05263749999997 "" ""
4246 Candidate 49.28903333333333 "" "" "" 49.40132083333332 "" ""
4247 Candidate 53.66524166666667 "" "" "" 161.19737499999997 "" ""
4248 Candidate 53.35491388888889 "" "" "" 155.071275 "" ""
4249 Candidate 12.090747222222223 "" "" "" 249.12072500000002 "" ""
4250 Candidate -2.961755555555556 "" "" "" 114.42521666666666 "" ""
4251 Candidate 5.051233333333333 "" "" "" 168.12316249999998 "" ""
4252 Candidate 49.798138888888886 "" "" "" 167.32522083333333 "" ""
4253 Candidate 7.584544444444444 "CGCG 038-010" "" "" 161.5986375 0.057877 ""
4254 NT 10.056291666666667 "2MASX J11581803+1003229" 10.056361111111112 179.57512499999996 179.57509166666665 0.069954 ""
4255 Candidate -24.634469444444445 "" "" "" 133.8569083333333 "" ""
4256 Candidate 26.034480555555557 "" "" "" 212.14518749999996 "" ""
4257 Candidate 9.395405555555556 "" "" "" 45.74622916666666 "" ""
4258 Candidate 21.588224999999998 "" "" "" 198.7136958333333 "" ""
4259 Candidate 33.30982777777778 "B2 0703+33" "" "" 106.72115416666665 0.0883 ""
4260 Candidate 14.951033333333333 "CGCG 088-035" "" "" 121.81902083333331 0.029644 ""
4261 Candidate 36.01596388888889 "" "" "" 253.21919999999997 "" ""
4262 Candidate 28.819469444444444 "" "" "" 249.96978749999997 "" ""
4263 Candidate -13.212152777777778 "" "" "" 169.30359166666665 "" ""
4264 Candidate 15.152605555555557 "" "" "" 114.06835416666665 "" ""
4265 Candidate 24.521844444444444 "" "" "" 50.76984999999999 "" ""
4266 Candidate 66.43738611111111 "" "" "" 229.13367499999998 "" ""
4267 Candidate 4.699163888888889 "" "" "" 73.31270833333332 "" ""
4268 Candidate 69.74843888888888 "" "" "" 100.18957916666666 "" ""
4269 Candidate 52.43447222222222 "" "" "" 153.41098749999998 "" ""
4270 Candidate 56.390233333333335 "" "" "" 196.30211666666665 0.101519 ""
4271 Candidate 66.28605833333333 "" "" "" 232.62432499999997 "" ""
4272 Candidate 43.853119444444445 "" "" "" 205.24375416666663 "" ""
4273 Candidate -0.5264416666666667 "" "" "" 68.5561125 "" ""
4274 Candidate 54.79819722222222 "" "" "" 110.03922499999997 "" ""
4275 Candidate -2.4324416666666666 "2MASX J01272236-0225445" -2.429027777777778 21.843166666666665 21.84553333333333 0.081153 ""
4276 Candidate 70.11532777777778 "" "" "" 227.71721249999996 "" ""
4277 Candidate 58.457663888888895 "" "" "" 256.84838749999994 "" ""
4278 Candidate 27.75825 "" "" "" 249.49000416666664 "" ""
4279 Candidate 25.635691666666666 "" "" "" 237.18258749999998 0.04311 ""
4280 Candidate -8.189591666666667 "" "" "" 82.13600833333332 "" ""
4281 Candidate -2.887183333333333 "" "" "" 178.23883333333333 0.087706 ""
4282 Candidate -4.175980555555556 "" "" "" 192.4733125 "" ""
4283 Candidate 29.733361111111112 "" "" "" 204.88426666666666 "" ""
4284 Candidate 9.007516666666668 "" "" "" 226.40438333333333 "" ""
4285 Candidate 8.264413888888889 "" "" "" 212.21446249999997 "" ""
4286 Candidate 28.840502777777775 "" "" "" 250.3894708333333 "" ""
4287 Candidate -6.843216666666667 "" "" "" 163.2978333333333 "" ""
4288 Candidate -11.036630555555556 "MCG -02-30-15" "" "" 175.44617916666664 0.021675 ""
4289 Candidate -20.532180555555556 "" "" "" 168.00901249999998 "" ""
4290 Candidate -12.753419444444445 "" "" "" 175.6425458333333 "" ""
4291 Candidate 12.808758333333333 "" "" "" 239.22981249999998 "" ""
4292 Candidate -46.63553611111111 "" "" "" 156.48487916666662 "" ""
4293 Candidate 36.03627777777778 "" "" "" 89.97440416666666 "" ""
4294 Candidate 46.75953888888889 "" "" "" 78.3553125 "" ""
4295 Candidate 22.31688888888889 "2MASX J10301410+2218512" 22.314222222222224 157.55874999999997 157.5570833333333 0.04 host
4296 Candidate 17.152494444444443 "" "" "" 194.4465083333333 "" ""
4297 Candidate 12.618011111111112 "" "" "" 195.1989708333333 "" ""
4298 Candidate -42.79935277777778 "" "" "" 226.83817916666663 "" ""
4299 Candidate -37.12290277777778 "" "" "" 235.32774166666664 "" ""
4300 Candidate 17.31098888888889 "" "" "" 220.61595416666663 "" ""
4301 Candidate 51.94233333333333 "SDSS J075549.24+515636.5" 51.94347222222222 118.95516666666666 118.94895833333332 "" ""
4302 Candidate 9.057005555555556 "NGC 4307" "" "" 185.52891666666667 0.0036 host
4303 Candidate 49.79380555555555 "UGC 4551" "" "" 131.02599999999998 0.006 host
4304 Candidate 56.39521666666666 "" "" "" 177.09066666666666 "" ""
4305 Candidate 68.05867222222221 "" "" "" 150.63935833333332 "" ""
4306 Candidate 51.035352777777774 "" "" "" 195.32995833333334 "" ""
4307 Candidate 41.198855555555554 "" "" "" 229.2595333333333 "" ""
4308 Candidate -30.547219444444448 "" "" "" 64.13817916666665 "" ""
4309 Candidate -21.577366666666666 "" "" "" 125.12150833333334 "" ""
4310 Candidate 45.50691666666667 "2MASX J09183959+4530234" 45.5065 139.66495833333335 139.66595833333335 0.19 host
4311 Candidate 36.743005555555555 "" "" "" 133.54749999999999 0.11667 ""
4312 Candidate 28.090666666666664 "IC 4045" "" "" 195.2037083333333 0.023149 host
4313 Candidate 29.88975 "2MASX J13152957+2953168" 29.887999999999998 198.8732083333333 198.87541666666664 0.092932 host
4314 Candidate 41.22291666666667 M31 "" "" 10.583291666666664 0.000175 host
4315 Candidate 16.369052777777778 "" "" "" 252.04065416666663 "" ""
4316 Candidate 43.193691666666666 "2MFGC 02769" "" "" 50.63838333333333 "" ""
4317 Candidate 26.161655555555555 "" "" "" 253.88502083333336 "" ""
4318 Candidate -44.166355555555555 "" "" "" 118.32912083333332 "" ""
4319 Candidate 53.525549999999996 "FGC 235A" "" "" 237.88979583333332 0.066698 ""
4320 Candidate 62.19448055555555 "" "" "" 217.36398749999998 "" ""
4321 Candidate 78.31032777777777 "" "" "" 256.99699583333336 "" ""
4322 Candidate 16.28086111111111 "2MASX J12113180+1616499" 16.280527777777777 182.8825 182.8828333333333 0.023 host
4323 NT 21.58699722222222 "2MASX J08135929+2135128" 21.586888888888886 123.49704166666666 123.49717499999998 0.179668 ""
4324 Candidate 3.420433333333333 "" "" "" 120.4590875 "" ""
4325 Candidate 55.157624999999996 "" "" "" 88.70767083333332 "" ""
4326 Candidate -7.594886111111111 "" "" "" 139.96363333333332 "" ""
4327 Candidate 75.15558611111112 "" "" "" 162.22369583333332 "" ""
4328 Candidate 71.47741111111111 "" "" "" 168.0602083333333 "" ""
4329 Candidate 50.087675000000004 "" "" "" 156.20399999999998 "" ""
4330 Candidate 12.010658333333334 "" "" "" 137.06193749999997 "" ""
4331 Candidate 7.159794444444445 "" "" "" 152.44179583333332 "" ""
4332 Candidate 29.615997222222223 "" "" "" 116.45168749999998 0.093523 ""
4333 Candidate 40.61128333333333 "" "" "" 205.15939999999998 "" ""
4334 Candidate 22.90008333333333 "" "" "" 210.1563958333333 "" ""
4335 Candidate 42.64521388888889 "" "" "" 218.34854166666665 "" ""
4336 Candidate 18.159166666666664 "" "" "" 198.80545416666664 "" ""
4337 Candidate 42.02747222222222 "" "" "" 256.74631666666664 "" ""
4338 Candidate 20.946716666666667 "" "" "" 248.8477458333333 "" ""
4339 Candidate 41.936375 "" "" "" 265.09729166666665 "" ""
4340 Candidate 58.597575 "" "" "" 242.70597916666665 "" ""
4341 Candidate -0.5224083333333334 "" "" "" 67.37801249999998 "" ""
4342 Candidate 2.5317333333333334 "" "" "" 238.54479999999998 "" ""
4343 Candidate 57.023941666666666 "" "" "" 198.04967916666664 0.078489 ""
4344 Candidate 14.976333333333333 "" "" "" 223.21731666666665 "" ""
4345 Candidate 3.903488888888889 "UGC 9362" "" "" 218.32248749999997 0.02958 ""
4346 Candidate 29.242844444444444 "" "" "" 154.3262083333333 "" ""
4347 Candidate 37.65864722222222 "" "" "" 152.22873749999997 0.05362 ""
4348 Candidate 28.255805555555554 "" "" "" 167.9873583333333 "" ""
4349 Candidate 18.976116666666666 "" "" "" 192.0169125 "" ""
4350 Candidate 28.238241666666667 "" "" "" 102.48813749999998 "" ""
4351 Candidate 42.396566666666665 "" "" "" 153.54361666666665 "" ""
4352 Candidate -7.170683333333334 "IC 630" "" "" 159.64009166666665 0.007277 ""
4353 Candidate -45.595866666666666 "ESO 268-G35" "" "" 190.99114999999998 0.020034 ""
4354 Candidate -8.92297222222222 "" "" "" 195.2116458333333 "" ""
4355 Candidate 65.20575277777778 "" "" "" 79.98553749999998 "" ""
4356 Candidate 62.44018333333333 "" "" "" 111.78473333333332 "" ""
4357 Candidate 63.798922222222224 "" "" "" 112.37715833333331 "" ""
4358 Candidate 62.65663333333333 "" "" "" 143.7349833333333 "" ""
4359 Candidate 25.681172222222223 "" "" "" 148.4860333333333 "" ""
4360 Candidate 46.74335555555556 "" "" "" 161.2206083333333 "" ""
4361 Candidate 32.7457 "" "" "" 159.58479999999997 0.083491 ""
4362 Candidate -4.222969444444445 "" "" "" 163.38594999999998 0.069788 ""
4363 Candidate 22.04353888888889 "" "" "" 174.63792916666665 "" ""
4364 Candidate 47.955597222222224 "" "" "" 191.78917499999997 "" ""
4365 Candidate 33.52857222222222 "" "" "" 176.2319083333333 "" ""
4366 Candidate 21.662913888888887 "" "" "" 156.55640416666665 "" ""
4367 Candidate -3.4498972222222224 "" "" "" 160.2520458333333 "" ""
4368 Candidate 15.182661111111111 "" "" "" 151.1619333333333 "" ""
4369 Candidate 8.241294444444444 "" "" "" 160.39884583333333 "" ""
4370 Candidate 30.648644444444443 "" "" "" 155.2660083333333 "" ""
4371 Candidate 43.74200277777778 "" "" "" 157.60602499999996 "" ""
4372 Candidate -7.079363888888889 "" "" "" 11.784462499999998 "" ""
4373 Candidate 43.06240277777778 "" "" "" 204.9865458333333 "" ""
4374 Candidate 27.268449999999998 "" "" "" 64.92294166666666 "" ""
4375 Candidate 43.302322222222216 "" "" "" 39.4758625 "" ""
4376 Candidate -19.16806111111111 "" "" "" 141.98189166666663 "" ""
4377 Candidate -13.338144444444445 "IC 706" "" "" 173.3026833333333 0.016615 ""
4378 Candidate 13.812319444444444 "" "" "" 210.17327916666665 "" ""
4379 Candidate 18.491033333333334 "" "" "" 215.3649708333333 0.077655 ""
4380 Candidate -16.132502777777777 "" "" "" 167.40430833333332 "" ""
4381 Candidate 77.72 "" "" "" 250.80239166666658 "" ""
4382 Candidate 32.17621111111111 "" "" "" 226.64778333333328 0.115935 ""
4383 Candidate 62.34608055555556 "" "" "" 215.14364166666664 "" ""
4384 Candidate -9.015372222222222 "" "" "" 203.0464833333333 "" ""
4385 Candidate -11.29668611111111 "" "" "" 200.1362625 "" ""
4386 Candidate -6.714311111111111 "" "" "" 9.353204166666666 "" ""
4387 Candidate 66.82841388888889 "" "" "" 279.8022249999999 "" ""
4388 Candidate -6.8648388888888885 "" "" "" 228.19851666666662 "" ""
4389 Candidate 31.767458333333334 "" "" "" 247.5078625 "" ""
4390 Candidate 8.366744444444445 "" "" "" 249.6584083333333 "" ""
4391 Candidate 35.36472777777778 "" "" "" 279.229975 "" ""
4392 Candidate 11.48486111111111 "" "" "" 263.28071666666665 "" ""
4393 Candidate 34.12152777777778 "" "" "" 272.8208458333333 "" ""
4394 Candidate 17.380197222222222 "" "" "" 264.11867083333334 "" ""
4395 Candidate 53.62206944444444 "" "" "" 279.7887916666666 "" ""
4396 Candidate 12.626541666666666 "" "" "" 264.90514166666657 "" ""
4397 NT 26.841080555555553 "2MASX J17572529+2650278" 26.841055555555556 269.3553749999999 269.3552333333333 "" ""
4398 Candidate 57.88415 "" "" "" 277.8164416666666 "" ""
4399 Candidate 57.823463888888895 "" "" "" 283.6892666666666 "" ""
4400 Candidate 17.93295277777778 "" "" "" 271.1774458333333 "" ""
4401 Candidate 19.440427777777778 "" "" "" 272.1705916666666 "" ""
4402 Candidate 6.672705555555556 "" "" "" 259.654775 "" ""
4403 Candidate 28.917236111111112 "" "" "" 277.12273333333326 "" ""
4404 Candidate 6.743261111111111 "" "" "" 1.2530666666666663 "" ""
4405 Candidate 21.008352777777777 "" "" "" 259.9780833333333 "" ""
4406 Candidate -51.12880555555556 "" "" "" 180.73616666666663 "" ""
4407 Candidate 19.055205555555556 "" "" "" 269.459125 "" ""
4408 Candidate 13.466211111111111 "" "" "" 249.27839583333332 "" ""
4409 Candidate 13.258472222222222 "" "" "" 269.2784291666666 "" ""
4410 Candidate -1.0592694444444446 "" "" "" 84.38119166666667 "" ""
4411 Candidate 4.936483333333333 "" "" "" 75.89577916666666 "" ""
4412 Candidate 47.011361111111114 "" "" "" 91.53599583333332 "" ""
4413 Candidate 1.5357805555555555 "" "" "" 64.74735 "" ""
4414 Candidate -11.945277777777777 "" "" "" 138.46447499999996 "" ""
4415 Candidate 35.84215833333334 "" "" "" 67.65626666666665 "" ""
4416 IIn -2.506947222222222 "" "" "" 207.68295833333332 0.046663 ""
4417 Candidate 7.919897222222223 "" "" "" 59.57319999999999 "" ""
4418 Candidate -20.725041666666666 "ESO 564-G11" "" "" 135.69268333333332 0.0093 ""
4419 Candidate -3.3661527777777778 "" "" "" 191.27901249999996 0.083558 ""
4420 Candidate 8.077238888888889 "" "" "" 166.82407083333334 "" ""
4421 Candidate 29.512644444444444 "PGC 8076" "" "" 31.759179166666666 0.1096 ""
4422 Candidate 18.109769444444446 "" "" "" 141.1588375 "" ""
4423 Candidate 20.36066388888889 "" "" "" 120.32685416666666 "" ""
4424 Candidate -17.145080555555555 "" "" "" 225.6293333333333 "" ""
4425 Candidate 26.64547222222222 "" "" "" 226.36347916666665 0.078039 ""
4426 Candidate 8.080472222222221 "" "" "" 123.56217499999997 "" ""
4427 Candidate -9.265883333333333 "" "" "" 213.75450416666664 "" ""
4428 Candidate -13.954308333333332 "" "" "" 184.89592083333332 "" ""
4429 Candidate -19.361736111111114 "" "" "" 183.51402499999998 "" ""
4430 Candidate 72.46615 "" "" "" 133.13572083333332 "" ""
4431 Candidate 40.40298611111111 "" "" "" 98.58659166666665 "" ""
4432 Candidate 8.594652777777778 "" "" "" 183.8225125 "" ""
4433 Candidate -14.870138888888889 "" "" "" 119.86736249999998 "" ""
4434 Candidate -6.602641666666666 "" "" "" 120.40348750000001 "" ""
4435 Candidate 71.84955833333333 "" "" "" 60.972066666666656 "" ""
4436 Candidate 53.49693333333333 "" "" "" 33.27370416666667 "" ""
4437 Candidate -8.48033611111111 "" "" "" 230.59506666666667 "" ""
4438 Candidate -6.044880555555555 "" "" "" 97.68485 "" ""
4439 Candidate 15.310233333333334 "" "" "" 128.18487916666666 "" ""
4440 Candidate 23.950652777777776 "" "" "" 190.37057083333332 "" ""
4441 Candidate 8.179658333333332 "" "" "" 276.3583958333333 "" ""
4442 Candidate 7.7939 "" "" "" 277.18303333333324 "" ""
4443 Candidate 60.87869722222222 "" "" "" 87.96924166666665 "" ""
4444 Candidate 8.045277777777777 "" "" "" 214.12720833333333 "" ""
4445 Candidate -28.524005555555554 "" "" "" 84.39393333333332 "" ""
4446 Candidate -6.142783333333334 "" "" "" 44.28600833333333 "" ""
4447 Candidate 0.5839222222222222 "" "" "" 250.5986333333333 "" ""
4448 Candidate 15.684372222222223 "" "" "" 103.79587916666667 "" ""
4449 Candidate 53.72525 "SDSS J091812.71+534331.2" 53.72533333333334 139.55295833333332 139.55358333333334 "" ""
4450 Candidate 1.1913333333333334 "KUG 0310+010" "" "" 48.19425416666666 0.049186 ""
4451 NT 58.98646111111111 "" "" "" 292.5872208333333 "" ""
4452 Candidate -12.626108333333335 "" "" "" 127.8497625 "" ""
4453 Candidate 59.5936 "" "" "" 180.52442916666664 "" ""
4454 Candidate 39.161386111111106 "" "" "" 210.15335833333333 "" ""
4455 Candidate 54.670605555555554 "" "" "" 271.194075 "" ""
4456 Candidate 32.36671944444444 "" "" "" 251.76537916666666 "" ""
4457 Candidate 46.21011388888889 "" "" "" 274.42522916666667 "" ""
4458 Candidate 47.363930555555555 "" "" "" 224.6155833333333 0.088356 ""
4459 Candidate 34.85557777777778 "" "" "" 104.42142499999999 "" ""
4460 Candidate -3.4014055555555553 "" "" "" 120.88630833333333 "" ""
4461 Candidate 21.928316666666667 "" "" "" 109.56742499999999 "" ""
4462 Candidate 18.372044444444445 "" "" "" 110.35252499999997 "" ""
4463 Candidate 42.98548888888889 "" "" "" 115.25793749999998 "" ""
4464 Candidate 36.801744444444445 "" "" "" 126.9988208333333 "" ""
4465 Candidate 35.69877222222222 "" "" "" 143.19017499999998 "" ""
4466 Candidate 7.0573805555555555 "" "" "" 148.24862499999998 "" ""
4467 Candidate 7.856644444444444 "" "" "" 150.02449999999996 "" ""
4468 Candidate 64.94783611111112 "" "" "" 158.95478749999998 "" ""
4469 Candidate -4.400941666666667 "" "" "" 160.3126333333333 "" ""
4470 Candidate 11.501527777777778 "" "" "" 17.9775 "" ""
4471 Candidate 3.682513888888889 "" "" "" 174.66897499999996 "" ""
4472 Candidate 33.07046944444445 "" "" "" 254.10931666666661 "" ""
4473 Candidate 15.938538888888889 "" "" "" 263.1308375 "" ""
4474 Candidate 52.34270277777778 "" "" "" 275.7710833333333 "" ""
4475 Candidate 58.16718888888889 "" "" "" 182.79525833333332 "" ""
4476 Candidate 17.710105555555554 "" "" "" 135.68644166666667 0.052474 ""
4477 Candidate 51.71555 "MCG +09-20-74" "" "" 180.86783333333332 0.060893 ""
4478 Candidate 10.456913888888888 "" "" "" 133.41632083333332 "" ""
4479 Candidate 34.87634166666667 "" "" "" 289.5506166666666 "" ""
4480 Candidate 22.57850277777778 "" "" "" 132.4647958333333 "" ""
4481 Candidate 44.42091666666666 "2MASS J08390829+4425141" 44.42058333333333 129.78454166666666 129.78441666666666 "" ""
4482 Candidate -10.268916666666668 "" "" "" 166.06971249999998 "" ""
4483 Candidate -15.36411388888889 "" "" "" 174.81810833333333 "" ""
4484 Candidate 39.75923888888889 "" "" "" 196.79813749999997 "" ""
4485 Candidate 38.03435555555556 "" "" "" 129.98195416666664 "" ""
4486 Candidate 43.943016666666665 "" "" "" 123.15757083333331 "" ""
4487 Candidate 40.39691111111111 "" "" "" 123.21857083333332 "" ""
4488 Candidate 40.78388611111111 "" "" "" 105.96879583333332 "" ""
4489 Candidate 8.926549999999999 "" "" "" 126.61745833333332 "" ""
4490 Candidate 38.78636944444444 "" "" "" 215.3792375 "" ""
4491 Candidate 37.69331944444444 "" "" "" 162.57140833333332 "" ""
4492 Candidate 39.21161666666667 "" "" "" 205.03471666666664 "" ""
4493 Candidate 61.686144444444444 "" "" "" 255.8706583333333 "" ""
4494 NT 45.50780555555556 "" "" "" 261.4372625 "" ""
4495 Candidate 59.88336944444444 "" "" "" 216.10104166666665 "" ""
4496 Candidate 29.72393888888889 "" "" "" 181.20253749999998 "" ""
4497 Candidate 51.281475 "" "" "" 251.10332083333333 "" ""
4498 Candidate 31.09088333333333 "" "" "" 240.31099166666664 "" ""
4499 Candidate 17.616455555555557 "" "" "" 206.61927083333333 "" ""
4500 Candidate 25.521302777777777 "" "" "" 222.1828958333333 "" ""
4501 Candidate 18.344925 "" "" "" 202.4785666666666 "" ""
4502 Candidate 34.20950277777778 "" "" "" 203.77722083333333 "" ""
4503 Candidate 37.16685 "" "" "" 222.93220416666662 "" ""
4504 Candidate 38.91643888888889 "" "" "" 208.02957916666665 "" ""
4505 Candidate 55.71398055555556 "" "" "" 227.16791666666663 "" ""
4506 Candidate 68.03044166666666 "" "" "" 216.9584833333333 "" ""
4507 Candidate 64.54179722222221 "" "" "" 252.40977083333328 "" ""
4508 Candidate 11.907580555555557 "" "" "" 171.98652916666663 "" ""
4509 Candidate 4.138663888888889 "" "" "" 202.32523749999996 "" ""
4510 Candidate 24.90309444444444 "" "" "" 178.52794999999998 "" ""
4511 Candidate 28.001555555555555 "" "" "" 172.1801583333333 "" ""
4512 NT 73.07179722222222 "" "" "" 121.46488333333332 "" ""
4513 Candidate 26.434544444444445 "" "" "" 180.5676458333333 "" ""
4514 Candidate 6.707116666666667 "" "" "" 166.4170333333333 "" ""
4515 Candidate 54.744505555555556 "" "" "" 89.30531249999999 "" ""
4516 Candidate 31.134777777777778 "" "" "" 157.29554166666665 "" ""
4517 NT -2.9105777777777777 "6dFGS gJ082810.8-025438 brightens by 0.8 mag" "" "" 127.0448625 "" ""
