ID,PhotoObjID,hostra,hostdec,SDSSra,SDSSdec,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
46770,1237651753479307279,193.3708,2.168333,193.371553544678,2.16836436779317,14.12873,12.11849,11.2814,10.79999,10.71514,0.01145511,0.006100237,0.008410415,0.0111431,0.002957063,0.1142964,0.08905896,0.06161058,0.04578326,0.03405434
48948,1237651250947293406,127.458,48.78,127.459651784954,48.7810146814183,16.29761,14.92226,14.25094,13.8785,13.58958,0.03728474,0.01309249,0.008215706,0.007207829,0.01222169,0.1630765,0.1270681,0.08790514,0.06532294,0.04858826
49216,1237650371561914522,194.3,-1.7067,194.300535103837,-1.70667939037923,14.8976,13.85567,13.36231,13.06859,12.97139,0.0472719,0.01732574,0.01062883,0.01237331,0.009873082,0.07457399,0.05810755,0.04019853,0.02987182,0.02221915
51226,1237679323399127554,37.11666,-4.07889,37.116632160729,-4.08006117362168,24.67265,23.10251,21.85791,22.07514,20.64216,4.174862,0.5712072,0.3343031,0.641436,0.7275082,0.108335,0.0844139,0.05839714,0.04339534,0.03227816
47189,1237673700209198003,44.275,-2.70472,44.2747589863386,-2.70459649136447,21.90915,24.45463,21.67973,21.28818,20.77039,0.5715165,1.715872,0.301744,0.3432764,0.793375,0.2277115,0.1774313,0.1227461,0.09121352,0.0678461
51528,1237672796109733941,4.708333,-10.3619,4.70895924599137,-10.3617028078775,16.91386,15.15984,14.3809,14.02621,14.24498,0.1562128,0.4494318,0.1078195,0.06120969,0.02943183,0.1535908,0.1196769,0.08279195,0.0615233,0.04576203
50455,1237666407900512498,348.438,-0.06688,348.43816842139,-0.0668835949056227,19.6698,18.9441,18.25648,17.90477,17.55238,0.1796089,0.0346764,0.02119962,0.03025774,0.08787617,0.2080962,0.1621471,0.1121726,0.08335629,0.06200177
50716,1237665350780846230,217.5458,27.53167,217.547819625119,27.5300941948273,23.31816,22.50578,22.29126,23.26945,22.82706,1.468871,0.3621861,0.4534508,1.621309,1.994476,0.08785167,0.06845343,0.04735576,0.03519041,0.0261752
50723,1237663789029457970,118.8333,53.33028,118.831868647771,53.3313199634516,15.80184,14.39314,13.71553,13.39542,13.13032,0.02492412,0.008175748,0.009604037,0.009291009,0.01016563,0.1436529,0.1119333,0.07743496,0.05754248,0.04280103
47863,1237658916919640139,186.298,54.5061,186.299947735184,54.5061741124649,14.55957,13.55267,13.10888,12.90816,12.80947,0.008306869,0.007826433,0.02211444,0.03344971,0.03779534,0.08143636,0.06345466,0.04389764,0.03262065,0.02426377
47961,1237658780022145081,230.4833,5.070556,230.485343418806,5.07062175963155,14.42561,12.26714,11.29647,10.90307,10.75269,0.1566864,0.01582079,0.009046887,0.009319983,0.03767322,0.1690798,0.1317459,0.09114118,0.06772766,0.05037694
50107,1237654668675055622,180.098,-1.1001,180.098442663168,-1.10009356848112,13.48228,12.02738,11.24826,10.85441,10.57548,0.03174267,0.03524666,0.03597618,0.03394493,0.03651445,0.1123291,0.08752609,0.06055014,0.04499524,0.0334682
52124,1237652935641858730,313.1083,-5.77222,313.108952897284,-5.77174594873709,21.03761,19.93902,19.32088,18.96213,18.57153,0.3205354,0.2110372,0.2206385,0.2283205,0.2608817,0.3277622,0.25539,0.1766777,0.1312904,0.09765597
49684,1237666406815826510,323.454,-1.01628,323.45397216175,-1.01628082741621,18.59628,17.38518,16.68797,16.3116,16.16416,0.08014209,0.05392207,0.05197075,0.0506454,0.04551156,0.2182536,0.1700618,0.1176479,0.08742502,0.06502815
